"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs000720_GRU-PUB-MDS"	"GRU-PUB-MDS"	"1"	"c1"	"c6507d4b-b3f8-5580-9913-967555037610"	"9bd25080-670e-5c35-ad95-4820f20cfe70"
