type	consent_group_id	consent_group_name	consent_group_number	consent_group_suffix	id	study.id
consent_group	phs000470_DS-PEDCR	DS-PEDCR	1	c1	89937869-9505-5472-977f-4cad77371d36	8a1cf31c-96c4-5ce6-8b9c-73453f41f3d3
