"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs002371_GRU"	"GRU"	"2"	"c2"	"ff12d60e-9d80-553c-ba1e-fba3ef753d92"	"fbd891dc-dadd-566f-b1f4-509b026b74c4"
