"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"PHS000467_DS-PEDCR_1"	"DS-PEDCR"	"1"	"Not Applicable"	"c1fa3e4f-2437-5218-b1be-59cced80fd32"	"f7ed978e-0aef-550a-b408-c37627f29b03"
