type	consent_group_id	consent_group_name	consent_group_number	consent_group_suffix	id	study.id
consent_group	phs002371_GRU	GRU	2	c2	ef01a985-1b9e-536e-b17c-f14b6ba1ad38	db0d56bd-b388-5f04-89e5-67d54a35dc07
