type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/01f2b742-4fb1-55d9-a466-446ca83d65f4	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/01f2b742-4fb1-55d9-a466-446ca83d65f4	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/021bf682-6a25-58a9-b289-2af74033fd3d	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/021bf682-6a25-58a9-b289-2af74033fd3d	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/021f848a-4c04-521b-9784-16b3b01064bf	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/021f848a-4c04-521b-9784-16b3b01064bf	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/022b4ab3-42fe-56d7-82b9-a3726bf63dd5	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/022b4ab3-42fe-56d7-82b9-a3726bf63dd5	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0243b0ed-17ab-5d65-b496-32f934b1d99f	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/0243b0ed-17ab-5d65-b496-32f934b1d99f	RTSTRUCT	C190605	ADAC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02871762-8b41-55ae-9206-465ffad2a0be	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/02871762-8b41-55ae-9206-465ffad2a0be	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/028d777d-7edd-5d49-b15c-e40be97e7c24	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/028d777d-7edd-5d49-b15c-e40be97e7c24	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02af5e04-a54f-58fd-b32c-3b921f98e8a6	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/02af5e04-a54f-58fd-b32c-3b921f98e8a6	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02b94810-30af-5bb2-9254-64f2e71516c2	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/02b94810-30af-5bb2-9254-64f2e71516c2	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02e1dc41-c4a8-57d7-b22b-b7749af90afe	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/02e1dc41-c4a8-57d7-b22b-b7749af90afe	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02f2e33c-4d74-5721-a04d-a4b058dede53	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/02f2e33c-4d74-5721-a04d-a4b058dede53	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02f9e1dc-2cb6-5f05-a233-bca40b9bcd1e	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/02f9e1dc-2cb6-5f05-a233-bca40b9bcd1e	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02fb5ea5-6823-53d9-bccb-a5b5ab0ca85d	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/02fb5ea5-6823-53d9-bccb-a5b5ab0ca85d	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0348a7ae-b418-545b-b525-32112ce68bf6	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/0348a7ae-b418-545b-b525-32112ce68bf6	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/034f3ebd-e7bb-5dfc-a012-ed9ca16e8755	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/034f3ebd-e7bb-5dfc-a012-ed9ca16e8755	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0358d448-1e5a-5f95-aaa7-73e47e0d6fef	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/0358d448-1e5a-5f95-aaa7-73e47e0d6fef	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03603c6c-c9fc-5dc5-96d4-12fee7ad1109	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/03603c6c-c9fc-5dc5-96d4-12fee7ad1109	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/036b364a-7eea-5d39-8a71-45a056c0cbc6	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/036b364a-7eea-5d39-8a71-45a056c0cbc6	CT	C17204	Philips		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/037656e2-65ce-5df4-af88-34a06ec159e4	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/037656e2-65ce-5df4-af88-34a06ec159e4	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03838187-9faf-51b0-aff8-848c79b5ef69	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/03838187-9faf-51b0-aff8-848c79b5ef69	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/038d414b-7b55-5b5a-ba9a-587d47005b11	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/038d414b-7b55-5b5a-ba9a-587d47005b11	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/039644bb-cb49-5d92-a000-9890a4d8fb2c	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/039644bb-cb49-5d92-a000-9890a4d8fb2c	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03aea3e2-8f28-580f-90ba-a1cd83cbf1bb	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/03aea3e2-8f28-580f-90ba-a1cd83cbf1bb	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03cc32eb-45a5-59e2-91b2-00e8a22726af	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/03cc32eb-45a5-59e2-91b2-00e8a22726af	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03e23a8a-8ba9-58f7-99a4-f412981d8b6b	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/03e23a8a-8ba9-58f7-99a4-f412981d8b6b	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04060abc-6eb2-580d-8627-a078262ace46	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/04060abc-6eb2-580d-8627-a078262ace46	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0407f1f6-1204-549b-8d3c-753232c87d1e	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/0407f1f6-1204-549b-8d3c-753232c87d1e	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/044a4dd3-0eda-51fd-beac-b0c483de679a	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/044a4dd3-0eda-51fd-beac-b0c483de679a	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04a92db0-caeb-5b03-a95b-e43d4b54131a	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/04a92db0-caeb-5b03-a95b-e43d4b54131a	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04b32ee5-fd8d-5ff7-aaf3-8f4a3b3f8b86	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/04b32ee5-fd8d-5ff7-aaf3-8f4a3b3f8b86	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04baab80-3309-55f3-a623-481884b6487c	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/04baab80-3309-55f3-a623-481884b6487c	CT	C17204	Barco		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04e17947-2e58-5c82-ae1b-d5cbe68a4305	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/04e17947-2e58-5c82-ae1b-d5cbe68a4305	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0511ac70-9ec4-5691-8fa6-c54f26a2de47	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/0511ac70-9ec4-5691-8fa6-c54f26a2de47	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/056b33a1-5458-51bf-b302-3e89747cbcbe	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/056b33a1-5458-51bf-b302-3e89747cbcbe	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/058b0e56-4115-559b-9003-41ed4c49b199	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/058b0e56-4115-559b-9003-41ed4c49b199	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05961601-1b36-5ce9-9785-e840ee3db4a8	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/05961601-1b36-5ce9-9785-e840ee3db4a8	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05b8fd97-d929-520d-9216-bcf503a5b05a	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/05b8fd97-d929-520d-9216-bcf503a5b05a	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05e851e8-1462-5f25-861b-905830c75499	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/05e851e8-1462-5f25-861b-905830c75499	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05ebe509-43e7-58ad-8764-2e84fa5825de	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/05ebe509-43e7-58ad-8764-2e84fa5825de	CT	C17204	Philips		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05fff2d2-2d38-5c75-b48a-6fef1b307c9d	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/05fff2d2-2d38-5c75-b48a-6fef1b307c9d	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/061cbfbb-5351-5e33-a9d3-f0691e071aad	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/061cbfbb-5351-5e33-a9d3-f0691e071aad	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0650b51f-bafc-5339-9fca-58a8057a7c5f	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/0650b51f-bafc-5339-9fca-58a8057a7c5f	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/06788518-6852-5afa-bd94-39eb4f8dcc7f	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/06788518-6852-5afa-bd94-39eb4f8dcc7f	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/067c6a4a-28f6-509b-89a7-f0051e100375	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/067c6a4a-28f6-509b-89a7-f0051e100375	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/068dcdf7-9de0-587b-ac84-569e059487c0	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/068dcdf7-9de0-587b-ac84-569e059487c0	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/068e8bdd-95ef-5b96-b8fa-7b4ca0ddb8c6	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/068e8bdd-95ef-5b96-b8fa-7b4ca0ddb8c6	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0697777e-45ef-5a2d-b0a3-165583f38333	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/0697777e-45ef-5a2d-b0a3-165583f38333	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/06afbcda-8101-551a-848a-16ce825f75aa	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/06afbcda-8101-551a-848a-16ce825f75aa	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/06b31ba7-b9cf-5faf-807e-8c2169f67b09	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/06b31ba7-b9cf-5faf-807e-8c2169f67b09	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/06c494a5-77ce-5eee-8284-31c04b2b5c69	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/06c494a5-77ce-5eee-8284-31c04b2b5c69	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07030eee-1938-5ecd-8c38-4d13f65fc96c	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/07030eee-1938-5ecd-8c38-4d13f65fc96c	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07060078-77f4-54f3-8b5f-53d8c1869d78	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/07060078-77f4-54f3-8b5f-53d8c1869d78	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0710e0c1-0fe0-5480-8648-2d2e45e3303e	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/0710e0c1-0fe0-5480-8648-2d2e45e3303e	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/071aea8a-3914-5683-aae1-c7934cc788a5	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/071aea8a-3914-5683-aae1-c7934cc788a5	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07465dd6-9856-5910-9238-1e2145ca1c30	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/07465dd6-9856-5910-9238-1e2145ca1c30	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/075588b1-ef6b-503a-9fcf-d11e6410f6af	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/075588b1-ef6b-503a-9fcf-d11e6410f6af	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/075658fc-ce62-5a4c-ad22-94b1dce57d70	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/075658fc-ce62-5a4c-ad22-94b1dce57d70	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07619e6c-7060-56d6-836f-5edfa5d81b93	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/07619e6c-7060-56d6-836f-5edfa5d81b93	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07620faf-1d05-56e9-a522-d98386719758	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/07620faf-1d05-56e9-a522-d98386719758	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07935d26-f829-59bc-a6ad-11100183cd1e	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/07935d26-f829-59bc-a6ad-11100183cd1e	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07a6386e-3730-5fea-991c-b3d027cefd29	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/07a6386e-3730-5fea-991c-b3d027cefd29	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07b6c06f-e74d-5c21-9973-21846b269c7c	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/07b6c06f-e74d-5c21-9973-21846b269c7c	MR	C16809	Philips Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07b9a51c-bc43-5a4d-8e63-9e87be90ad45	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/07b9a51c-bc43-5a4d-8e63-9e87be90ad45	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0817ad7b-bbf6-5ecc-bd44-32afabb5bb49	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/0817ad7b-bbf6-5ecc-bd44-32afabb5bb49	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/081804bb-4b78-51e3-8c2e-18d39a9cd90d	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/081804bb-4b78-51e3-8c2e-18d39a9cd90d	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/081a51f2-d925-5bdf-9d68-f0b6ed8eed05	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/081a51f2-d925-5bdf-9d68-f0b6ed8eed05	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08276b14-acb0-5196-8610-db1e3922cb76	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/08276b14-acb0-5196-8610-db1e3922cb76	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/082818b1-5302-56c6-bf65-db20b9b1891a	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/082818b1-5302-56c6-bf65-db20b9b1891a	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08442d31-a3b4-5264-956b-809d9bbea770	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/08442d31-a3b4-5264-956b-809d9bbea770	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08555073-51e3-5f0a-9937-4dd7c8223726	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/08555073-51e3-5f0a-9937-4dd7c8223726	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/086bedf0-922e-52a7-917b-7a083743e218	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/086bedf0-922e-52a7-917b-7a083743e218	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/086fdc06-9902-54bc-85a6-6665d0147e58	https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS	Semiautomatic	C172484	dg.4DFC/086fdc06-9902-54bc-85a6-6665d0147e58	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
