type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_QIN-HEADNECK	3103c2b4-c60d-4fc6-8730-60292fd82bbb	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the QIN-HEADNECK collection in The Cancer Imaging Archive.	QIN-HEADNECK	Imaging|Image Annotation	C17369|C211970	This is a subset of radiology imaging data containing faces from the QIN-HEADNECK collection in The Cancer Imaging Archive.	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	QIN-HEADNECK	phs004225.v1.p1
