type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/018041a8-9743-5c1f-8011-b15ac701e4bb	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/018041a8-9743-5c1f-8011-b15ac701e4bb	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01a9053f-46be-5bec-b13d-813d0cf1b7b8	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/01a9053f-46be-5bec-b13d-813d0cf1b7b8	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01aacba1-af65-5954-bd62-1e8c569c473b	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/01aacba1-af65-5954-bd62-1e8c569c473b	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01aef008-44b7-5432-a10d-f1423a958a65	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/01aef008-44b7-5432-a10d-f1423a958a65	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01cd0a89-e60a-55f4-b9b5-a446168a9217	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/01cd0a89-e60a-55f4-b9b5-a446168a9217	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01e86fc6-9ddd-55fc-8d7e-3337cf9a2e16	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/01e86fc6-9ddd-55fc-8d7e-3337cf9a2e16	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01ea09e0-99c4-5b9c-b85a-1c22b8fe06d0	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/01ea09e0-99c4-5b9c-b85a-1c22b8fe06d0	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/020d9c32-0fb5-5492-a0d5-ce3026e3800b	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/020d9c32-0fb5-5492-a0d5-ce3026e3800b	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/021cff27-5687-50e3-bc65-a52046efee0b	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/021cff27-5687-50e3-bc65-a52046efee0b	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0229ca02-9c35-5b5d-801e-0e18e18ffd15	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0229ca02-9c35-5b5d-801e-0e18e18ffd15	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/022a78c0-6335-59d4-b24b-00a0bd3bd908	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/022a78c0-6335-59d4-b24b-00a0bd3bd908	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/022dcd0a-8493-5d4b-95b9-f97fdb99bab4	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/022dcd0a-8493-5d4b-95b9-f97fdb99bab4	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0236e4d0-a45e-5d3b-bacc-22493ac5d095	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0236e4d0-a45e-5d3b-bacc-22493ac5d095	PT	C17007	CPS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02421973-c08e-5556-9473-5dc01f5c2083	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/02421973-c08e-5556-9473-5dc01f5c2083	RWV	C190606	https://github.com/QIICR/Slicer-SUVFactorCalculator		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0263cfec-084e-5ad2-8d05-acbbd36e7b92	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0263cfec-084e-5ad2-8d05-acbbd36e7b92	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02c40da0-7aca-50d5-be2c-6342ed3ca041	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/02c40da0-7aca-50d5-be2c-6342ed3ca041	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02cad2d2-527f-5415-b1a2-85a037452ddc	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/02cad2d2-527f-5415-b1a2-85a037452ddc	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02ff680a-74db-5455-89da-3ebd32864299	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/02ff680a-74db-5455-89da-3ebd32864299	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/030171da-6c74-534c-a39c-6be9a60d2b51	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/030171da-6c74-534c-a39c-6be9a60d2b51	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0303bac5-d82b-53ec-a5b1-2d5054d44d19	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0303bac5-d82b-53ec-a5b1-2d5054d44d19	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/030a09a6-d65d-5f4d-9584-a7d4813c4339	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/030a09a6-d65d-5f4d-9584-a7d4813c4339	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/030a9617-e65d-568c-89c4-a22dacfa408d	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/030a9617-e65d-568c-89c4-a22dacfa408d	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/030bf0ef-07c3-543f-a9e4-6eb55c97b5e3	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/030bf0ef-07c3-543f-a9e4-6eb55c97b5e3	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/032eac6f-8937-5ca3-8cd1-ea25a8ed6aa1	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/032eac6f-8937-5ca3-8cd1-ea25a8ed6aa1	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/033a5a1b-966c-5a50-b8bf-296a22e24f94	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/033a5a1b-966c-5a50-b8bf-296a22e24f94	RWV	C190606	https://github.com/QIICR/Slicer-SUVFactorCalculator		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0345ad67-be54-50db-af88-f175279bb404	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0345ad67-be54-50db-af88-f175279bb404	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03543b06-9481-5d05-b869-093d89b5d0a6	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/03543b06-9481-5d05-b869-093d89b5d0a6	PT	C17007	CPS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0379e34e-ede2-58ce-a001-a078916c20ac	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0379e34e-ede2-58ce-a001-a078916c20ac	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03b8363e-8a8a-5e5c-9b35-bf40b9c04893	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/03b8363e-8a8a-5e5c-9b35-bf40b9c04893	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03dc794e-828a-5a08-992a-88e229ed8caa	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/03dc794e-828a-5a08-992a-88e229ed8caa	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03de14cf-c656-556f-a4ef-0ce8f586a3f5	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/03de14cf-c656-556f-a4ef-0ce8f586a3f5	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03f79823-0ea4-5219-a34e-374f7a90fcb8	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/03f79823-0ea4-5219-a34e-374f7a90fcb8	PT	C17007	CPS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03f9ad22-eeac-5529-9110-83f46475dace	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/03f9ad22-eeac-5529-9110-83f46475dace	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/042c2158-cc43-58f4-9c8f-9773eff0ab7c	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/042c2158-cc43-58f4-9c8f-9773eff0ab7c	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0431447f-2b2b-5697-8e17-68cb9d00d86d	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0431447f-2b2b-5697-8e17-68cb9d00d86d	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/045c2aae-6129-5c23-a87c-996c5fb765d7	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/045c2aae-6129-5c23-a87c-996c5fb765d7	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/046478d5-06fd-5f03-a4a7-58c3392bf6d8	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/046478d5-06fd-5f03-a4a7-58c3392bf6d8	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0498ebad-583d-584a-8d7f-8fdfb5673a40	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0498ebad-583d-584a-8d7f-8fdfb5673a40	PT	C17007	CPS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/049bce1c-dd52-593a-b9f2-96c0b806b840	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/049bce1c-dd52-593a-b9f2-96c0b806b840	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04abcff5-8611-5fd7-9527-8fdc430e3417	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/04abcff5-8611-5fd7-9527-8fdc430e3417	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04ae55be-9c76-5ed9-80fe-2793a414d4a5	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/04ae55be-9c76-5ed9-80fe-2793a414d4a5	SR	C190611	PixelMed		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04ae7189-30cf-5b06-bb36-f4a5b48c068d	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/04ae7189-30cf-5b06-bb36-f4a5b48c068d	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04ba4ee2-c795-5b4f-9e9e-b2675e8be17e	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/04ba4ee2-c795-5b4f-9e9e-b2675e8be17e	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04c26f35-7f9a-52e1-b450-373922847499	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/04c26f35-7f9a-52e1-b450-373922847499	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04c98554-3f76-5428-89e0-ee97b75a7585	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/04c98554-3f76-5428-89e0-ee97b75a7585	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04ce1b60-0937-59b0-9ec2-42a2d12e06a1	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/04ce1b60-0937-59b0-9ec2-42a2d12e06a1	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/050b8033-796f-575e-a2dc-9486acb96117	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/050b8033-796f-575e-a2dc-9486acb96117	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05164246-e953-5e67-aee9-83f118078469	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/05164246-e953-5e67-aee9-83f118078469	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0540b4c1-961c-5e1a-a17c-053104bc92ff	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0540b4c1-961c-5e1a-a17c-053104bc92ff	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0545dd77-7b5c-566e-9400-2f5762dafe06	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0545dd77-7b5c-566e-9400-2f5762dafe06	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/055ba9af-f1c7-58e4-8141-4b46f99aced7	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/055ba9af-f1c7-58e4-8141-4b46f99aced7	PT	C17007	CPS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/057723f2-588a-56d4-8788-dcecdb28910e	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/057723f2-588a-56d4-8788-dcecdb28910e	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/057e1573-1b6e-5db4-b80a-d1e09367b40e	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/057e1573-1b6e-5db4-b80a-d1e09367b40e	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0593222a-235d-5117-8e4f-6dae4a8d0a78	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/0593222a-235d-5117-8e4f-6dae4a8d0a78	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/059d280d-472f-5628-8d08-0acb585d36c2	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/059d280d-472f-5628-8d08-0acb585d36c2	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05b02203-4988-5aa6-9377-48e3c9dbee4c	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/05b02203-4988-5aa6-9377-48e3c9dbee4c	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05b5fcff-f688-59c1-98da-97ab25353fea	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/05b5fcff-f688-59c1-98da-97ab25353fea	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05c77b26-aeb5-55db-b02a-4908acac604e	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/05c77b26-aeb5-55db-b02a-4908acac604e	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05d5af98-a6a2-54ef-8417-b73df8eb103d	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/05d5af98-a6a2-54ef-8417-b73df8eb103d	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05f150a3-dfda-506e-9f6c-c8ae3f90711d	https://doi.org/10.7937/K9/TCIA.2015.K0F5CGLI	Semiautomatic	C172484	dg.4DFC/05f150a3-dfda-506e-9f6c-c8ae3f90711d	SR	C190611	Unknown		Head, face or neck, NOS		Homo sapiens
