"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"b4988199-54b9-45ea-9eb2-d260be71ebdd"	"GRU"	"1"	"Not Applicable"	"6a888715-42d3-5fbb-b62f-26980931cf27"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
