type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_RIDER NEURO MRI	0daca04f-3318-439e-b734-468aabbb924e	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the RIDER NEURO MRI collection in The Cancer Imaging Archive.	RIDER NEURO MRI	Imaging	C17369	This is a subset of radiology imaging data containing faces from the RIDER NEURO MRI collection in The Cancer Imaging Archive.	https://doi.org/10.7937/K9/TCIA.2015.VOSN3HN1	RIDER NEURO MRI	phs004225.v1.p1
