"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"PHS000466_DS-PEDCR_1"	"DS-PEDCR"	"1"	"Not Applicable"	"92945b43-d326-52d0-a708-e741d6da224b"	"898230ba-cae3-5f00-bb9b-68a6bedde399"
