type	consent_group_id	consent_group_name	consent_group_number	consent_group_suffix	id	study.id
consent_group	phs000467_DS-PEDCR	DS-PEDCR	1	c1	9b3841ee-f7da-5486-b126-3ad1e750cc68	7907a2ad-bcd3-5e74-8ed0-50012315a860
