type	consent_group_id	consent_group_name	consent_group_number	consent_group_suffix	id	study.id
consent_group	phs002518_GRU	GRU	1	c1	1ee24433-4d8e-5706-8953-258f6978ffa1	808c3a85-cf8c-52e8-8cfc-e24f9dc85759
