type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_Healthy-Total-Body-CTs	b64ca588-ec69-4fef-8498-567c076a89f3	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the Healthy-Total-Body-CTs collection in The Cancer Imaging Archive.	Healthy-Total-Body-CTs	Imaging	C17369	This is a subset of radiology imaging data containing faces from the Healthy-Total-Body-CTs collection in The Cancer Imaging Archive.	https://doi.org/10.7937/NC7Z-4F76	Low-Dose CT Images of Healthy Cohort	phs004225.v1.p1
