type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/043969de-499f-5a74-8092-4e415020ee97	https://doi.org/10.7937/NC7Z-4F76	Semiautomatic	C172484	dg.4DFC/043969de-499f-5a74-8092-4e415020ee97	CT	C17204	UIH		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/046f42c3-9fd0-5100-8f58-6659fc10d78f	https://doi.org/10.7937/NC7Z-4F76	Semiautomatic	C172484	dg.4DFC/046f42c3-9fd0-5100-8f58-6659fc10d78f	CT	C17204	UIH		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07879817-8704-5dc6-9102-329f2d155902	https://doi.org/10.7937/NC7Z-4F76	Semiautomatic	C172484	dg.4DFC/07879817-8704-5dc6-9102-329f2d155902	CT	C17204	UIH		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08081724-cc56-5a4e-801d-8624ed96b885	https://doi.org/10.7937/NC7Z-4F76	Semiautomatic	C172484	dg.4DFC/08081724-cc56-5a4e-801d-8624ed96b885	CT	C17204	UIH		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0c2c1d0b-60af-5e21-a02a-3dcc648a30fb	https://doi.org/10.7937/NC7Z-4F76	Semiautomatic	C172484	dg.4DFC/0c2c1d0b-60af-5e21-a02a-3dcc648a30fb	CT	C17204	UIH		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0cff9f22-5784-50b6-b5fe-e288b1e40116	https://doi.org/10.7937/NC7Z-4F76	Semiautomatic	C172484	dg.4DFC/0cff9f22-5784-50b6-b5fe-e288b1e40116	CT	C17204	UIH		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/11b4d20d-39a8-5b7b-a6a3-e20638297320	https://doi.org/10.7937/NC7Z-4F76	Semiautomatic	C172484	dg.4DFC/11b4d20d-39a8-5b7b-a6a3-e20638297320	CT	C17204	UIH		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/1233e2e8-2981-525f-87e5-458be84283b5	https://doi.org/10.7937/NC7Z-4F76	Semiautomatic	C172484	dg.4DFC/1233e2e8-2981-525f-87e5-458be84283b5	CT	C17204	UIH		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/13e20407-4033-5a0d-9673-2a0d90643788	https://doi.org/10.7937/NC7Z-4F76	Semiautomatic	C172484	dg.4DFC/13e20407-4033-5a0d-9673-2a0d90643788	CT	C17204	UIH		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/15080789-3ddf-52cb-b14c-c98e81de0d6e	https://doi.org/10.7937/NC7Z-4F76	Semiautomatic	C172484	dg.4DFC/15080789-3ddf-52cb-b14c-c98e81de0d6e	CT	C17204	UIH		Head, face or neck, NOS		Homo sapiens
