type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/00161f62-12d4-51fb-bbf7-13a11beaade9	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/00161f62-12d4-51fb-bbf7-13a11beaade9	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/002361ac-c439-5acb-b2ec-c886756f3a77	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/002361ac-c439-5acb-b2ec-c886756f3a77	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00d7829e-72e9-597f-989c-46746ac02bae	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/00d7829e-72e9-597f-989c-46746ac02bae	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00fb34ab-16e2-527d-8341-e67b7c5c4bcd	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/00fb34ab-16e2-527d-8341-e67b7c5c4bcd	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0151305e-c3f6-574b-8eb9-3696e0e84866	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/0151305e-c3f6-574b-8eb9-3696e0e84866	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01b6470c-5631-5c1f-bcd2-8d0af1d6d14d	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/01b6470c-5631-5c1f-bcd2-8d0af1d6d14d	RTPLAN	C190595	Posda RTOG Converter		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01c34cc1-3438-5f05-bceb-7e8be6c49ff6	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/01c34cc1-3438-5f05-bceb-7e8be6c49ff6	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/020af3d4-3755-5913-8e1d-e8c579105173	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/020af3d4-3755-5913-8e1d-e8c579105173	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/023a40fd-80eb-5c8f-83b5-00796746d33f	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/023a40fd-80eb-5c8f-83b5-00796746d33f	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/023b827e-5c80-54b5-ba6f-21bacc1b5aaf	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/023b827e-5c80-54b5-ba6f-21bacc1b5aaf	RTPLAN	C190595	Posda RTOG Converter		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0243de9c-7183-5623-9293-221055118d57	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/0243de9c-7183-5623-9293-221055118d57	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/025710b9-22a9-5b59-b929-f3fb24f8d0fb	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/025710b9-22a9-5b59-b929-f3fb24f8d0fb	PT	C17007	CPS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/028ca051-ecc0-5786-ae01-27a787a6db14	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/028ca051-ecc0-5786-ae01-27a787a6db14	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/028fa2f1-0282-52b5-bc99-e5fd2d8697d1	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/028fa2f1-0282-52b5-bc99-e5fd2d8697d1	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02a1c501-8e7a-557c-8ff6-3b29bf76f1a6	https://doi.org/10.7937/K9/TCIA.2015.7AKGJUPZ	Semiautomatic	C172484	dg.4DFC/02a1c501-8e7a-557c-8ff6-3b29bf76f1a6	RTSTRUCT	C190605	Posda RTOG Converter		Head, face or neck, NOS		Homo sapiens
