"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs003161_GRU"	"GRU"	"1"	"c1"	"f7cbf24d-098e-58f8-805f-62f7983edaec"	"e9f27db2-ded4-5458-8530-1d98acd5791b"
