GUID	md5	size	acl	url
dg.4DFC/ee0e53e9-f36f-5cd6-9541-b8d4d474d489	9c15445b3b4f77c000b5b28f62946dea	24940763170.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-399_recal_reads.bam
dg.4DFC/3946f252-c0bf-5489-a2cd-610c93c7b1fa	d670864b8c5738d5c02de5bb40699929	5767184.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-424_recal_reads.bai
dg.4DFC/8202a85c-1ebe-52eb-b3a1-dd1cab3f7b2f	167abee244242abb8ba097e90f8c209e	21952591381.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-424_recal_reads.bam
dg.4DFC/0b788fe3-cc0b-52a5-8ec6-3bca58544ae2	a6bbaf9097c7661d1c74d5cf55fc89e9	5683600.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-458_recal_reads.bai
dg.4DFC/e65f0927-dd25-56d6-ae36-de89faae3a56	f334b69ca19295da438b7f06dd5a3105	21789808775.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-458_recal_reads.bam
dg.4DFC/0e020b6f-5ab2-50d6-99ed-2a6de2000b79	ee3f638ddd48fc7ca676926d50763af0	5867712.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-554_recal_reads.bai
dg.4DFC/fe72e8fa-d7a2-568c-b17f-faa14621d82c	6ded20e2a31c74e1f164c613063431b2	22465550524.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-554_recal_reads.bam
dg.4DFC/b9c0986e-9f46-53cb-b5b7-9bda0264cb33	4534deba9a38a7333c40048493023ddb	6354896.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-74_recal_reads.bai
dg.4DFC/bb7b64c7-4905-5398-b1a4-17538da74a07	70846770db0cc11b12ef0760038d716c	19469367736.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-74_recal_reads.bam
dg.4DFC/1a32db44-b9ba-5ae9-a4da-1d3927dc5202	9898d11232e323212da289c4a58f4654	5643512.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-843_recal_reads.bai
dg.4DFC/120b040d-4c21-5a7a-bb1d-e1c7b1323f91	2214578d901e25b7b854a066342e1462	18481309043.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-843_recal_reads.bam
dg.4DFC/cd7546c3-dc28-5e37-9d34-a63df39d5711	87832f92b03d6315fc62da6859658ef5	5856256.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-856_recal_reads.bai
dg.4DFC/f89c015c-6f5c-5302-ae8b-f3a34c5604b7	afec58f9a6f98ffc3404446286460d68	20833585792.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-856_recal_reads.bam
dg.4DFC/7c9730aa-c74a-525d-a64b-68d839670892	a0c1739d2c51815c5003ec60b703c500	6291864.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-907_recal_reads.bai
dg.4DFC/96932d7f-9a88-5cfc-964d-b9707e5d34ac	cb3d8bed59b2a93d3fa762235905ab0b	28259424958.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-907_recal_reads.bam
dg.4DFC/ced4cc87-a18f-5fe2-9798-646679972277	b41b63aa70198a262243c02055e61e08	6051336.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-992_recal_reads.bai
dg.4DFC/407ff3cb-5c1f-5d06-a612-ca7840c5abc8	e1b90c24df384456720919c7d15ae828	22729159739.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-992_recal_reads.bam
dg.4DFC/34fae16c-c559-5fcc-83e0-88c95873e2c7	96892c6a260a0ea8eac8985ddaf6b451	6150136.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-999_recal_reads.bai
dg.4DFC/54250717-dd07-5531-9cb2-62c54b576258	534ccf857a294e356abcae40a88cc856	22521533785.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T-999_recal_reads.bam
dg.4DFC/a23a096a-7081-50ae-973f-718fd468d421	c4e563ae89103ae6746b86e05930534e	9684426.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N1.CEL
dg.4DFC/0df39116-4389-528b-b73c-d5db4f15a53b	cee6860e4fcf50df287c58df4f48061b	9684594.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N10.CEL
dg.4DFC/01cdb842-00d1-5f07-b3d5-8335adf17e6b	79aba1a5383b1a1dcce65cb0c921e6a6	9684465.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N2.CEL
dg.4DFC/37784781-ae0b-51e2-8525-b29350f8b996	682fd96bcbf425ce933f20b2eb30e452	9684514.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N3.CEL
dg.4DFC/a95bdf46-db1a-5a79-b029-2cba33fcfa2d	6a75ed6857c259c42e59d652bffc1a88	9684826.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N4.CEL
dg.4DFC/04140815-c0ef-549b-b329-82c5ce299006	b7f23787d8965eee3d1fae6432d782fc	9684718.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N5.CEL
dg.4DFC/a97452c0-8e4f-53a2-8bd3-f799a5a948a8	423bc0bd17051e55675eb4fb8e560fc4	9685369.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N8.CEL
dg.4DFC/4209234c-fe17-5826-89a2-224c95d720bd	88ae5667b26ed15a5d65d280b3da8ae6	9685194.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/N9.CEL
dg.4DFC/d8e5b3f7-d4d9-54c8-80b5-54329251e78d	42894b55cc9077f32385d43bf1c0cc02	9701266.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1023.CEL
dg.4DFC/b7faf8b0-8c16-5c5e-a61a-ce2e2b5f924a	0856e8fc6c55fbac80b70dba5b67bede	9699928.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1032.CEL
dg.4DFC/50d4ac0c-663b-5019-b06d-4ed282d7c8a0	264e3e29dc86b25380596deaf6268fd8	9701242.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T105.CEL
dg.4DFC/6986b979-5848-5dd0-9288-725237b640ee	5676059943d9ba0c2adff9b5ae55653c	9701790.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1087.CEL
dg.4DFC/4194e203-b9a0-5574-88fc-3430cbd2ffe0	27dd354ca6ef44379b6949911c8166c6	9699572.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1096.CEL
dg.4DFC/5d423965-f2e9-5976-b010-b9cc18147cf4	7d1366f90b213e9eca9bdf846a58911f	9699606.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T10A.CEL
dg.4DFC/f5ced841-deb6-55b0-af30-2df34a2d4ada	4f28e6ccbd6c4d55c51cfb2bc7886968	9700938.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1192.CEL
dg.4DFC/c3edb4d9-3b81-531c-a33f-ef237465016d	fe418fc6b0473b86cd993c2ffea6fc85	9700518.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T11B.CEL
