type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_GLIS-RT	ceb6356f-e360-4b77-a63b-2281306ba808	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the GLIS-RT collection in The Cancer Imaging Archive.	GLIS-RT	Imaging|Image Annotation	C17369|C211970	This is a subset of radiology imaging data containing faces from the GLIS-RT collection in The Cancer Imaging Archive.	https://doi.org/10.7937/TCIA.T905-ZQ20	Glioma Image Segmentation for Radiotherapy: RT targets, barriers to cancer spread, and organs at risk	phs004225.v1.p1
