type	uuid	crdc_id	file_description	file_format	file_name	file_size	file_type	md5sum	sample.sample_id
file	9b33c6ce-92cd-55e2-b2a6-e93301c6b890	dg.4DFC/9b33c6ce-92cd-55e2-b2a6-e93301c6b890	Low Pass WGS: Primary Tumor	bam	COTC026_0432_T.bam	2901854826	Whole Genome Sequence File	ef77542d3cb6de1c5a494ac28af8c55a	COTC026-0432-T
file	9b8bdf4e-f9f9-539c-954d-6171e7fd9ea7	dg.4DFC/9b8bdf4e-f9f9-539c-954d-6171e7fd9ea7	Low Pass WGS: Primary Tumor	bai	COTC026_0428_T.bam.bai	2844864	Whole Genome Sequence File	9373f663a82a2a9138d01bb97dc43ef4	COTC026-0428-T
file	a3d39407-65ae-5c0e-9738-0afc9f9df5db	dg.4DFC/a3d39407-65ae-5c0e-9738-0afc9f9df5db	Low Pass WGS: Primary Tumor	bam	COTC026_0241_T.bam	7465922979	Whole Genome Sequence File	fb159b36413bdc9f56557884ce4865dd	COTC026-0241-T
file	a3dfe603-e6c3-592c-adfd-7a7acf921035	dg.4DFC/a3dfe603-e6c3-592c-adfd-7a7acf921035	Low Pass WGS: Primary Tumor	bai	COTC026_0924_T.bam.bai	2284496	Whole Genome Sequence File	e690ab350e1ce5b8e67254b5e53a6e05	COTC026-0924-T
file	a716cffc-bd8c-5b01-9acf-52297b861625	dg.4DFC/a716cffc-bd8c-5b01-9acf-52297b861625	Low Pass WGS: Primary Tumor	bai	COTC026_0242_T.bam.bai	2533200	Whole Genome Sequence File	1dec73046be965fab43ba91f51b6dff4	COTC026-0242-T
file	a74473f7-2807-534d-8b6a-524ab832d839	dg.4DFC/a74473f7-2807-534d-8b6a-524ab832d839	Low Pass WGS: Primary Tumor	bai	COTC026_0232_T.bam.bai	2651552	Whole Genome Sequence File	bbde0c0b0c5dbba80e95f44e0e2b989d	COTC026-0232-T
file	a7d47f48-690c-5272-a72e-2e67dc638a11	dg.4DFC/a7d47f48-690c-5272-a72e-2e67dc638a11	Low Pass WGS: Primary Tumor	bai	COTC026_2021_T.bam.bai	2586592	Whole Genome Sequence File	9f20643ce5549acdb343dcd28b269f9f	COTC026-2021-T
file	aaa7fa62-01ff-55ce-afe3-ff72854f9793	dg.4DFC/aaa7fa62-01ff-55ce-afe3-ff72854f9793	Low Pass WGS: Primary Tumor	bai	COTC026_0537_T.bam.bai	2605472	Whole Genome Sequence File	c0d4d6df68a6ac956fbd0e50cbd44cf5	COTC026-0537-T
file	aab2a344-75d9-50eb-beec-da63d8c5034e	dg.4DFC/aab2a344-75d9-50eb-beec-da63d8c5034e	Low Pass WGS: Primary Tumor	bai	COTC026_0424_T.bam.bai	2197768	Whole Genome Sequence File	7f6c6d8a1da03faba58198222f1f771c	COTC026-0424-T
file	ada176c5-8a32-5a4e-a219-a810023be1fb	dg.4DFC/ada176c5-8a32-5a4e-a219-a810023be1fb	Low Pass WGS: Primary Tumor	bam	COTC026_0933_T.bam	7044512340	Whole Genome Sequence File	640d494ecf7d56742eb1532eba0d973e	COTC026-0933-T
file	aef9fea2-d390-5c95-8851-65f89c9bfc64	dg.4DFC/aef9fea2-d390-5c95-8851-65f89c9bfc64	Low Pass WGS: Primary Tumor	bam	COTC026_0931_T.bam	6512484654	Whole Genome Sequence File	6034aeb54e87ff31a93691fd939113c4	COTC026-0931-T
