"type"	"id"	"reference_file_id"	"file_name"	"file_type"	"file_description"	"file_category"	"file_size"	"md5sum"	"reference_file_url"	"dcf_indexd_guid"	"study.id"
"reference_file"	"e97af851-c452-514a-bda8-3b9e616f43fb"	"c1e9f42a-270f-44d9-849e-1ecfae525682"	"c3dc_etl.py"	"py"	"Python script implementation of ETL process"	"programmatic source code"	"78570"	"f91beb4cb0691363860d205deb142872"	"https://github.com/chicagopcdc/c3dc_etl/blob/20250822.1/etl/ccdi/c3dc_etl.py"	"bb5d5298-0c7a-41d3-a8e2-7dbe43ac01b0"	"36828327-bce0-517d-8361-48acd3ab03cb"
"reference_file"	"08551839-fdba-5724-a8a0-645a0e6ef84f"	"7e612eff-01ae-4ef8-a226-155537a5ae55"	"schema.json"	"json"	"JSON schema representation of YAML C3DC model schema"	"output schema"	"386533"	"de2768a4a26c8ffbd5b757b0e1e32002"	"https://github.com/chicagopcdc/c3dc_etl/blob/20250822.1/schema/schema.json"	"f0587c4c-306d-496e-8904-2bd6e96a2351"	"36828327-bce0-517d-8361-48acd3ab03cb"
"reference_file"	"f91e313d-2922-5892-8629-b2a579fda362"	"36dc1fc0-aeec-46bd-885c-c5bbf6ac9058"	"C3DC Mappings.xlsx"	"xlsx"	"Excel spreadsheet (XLSX) file containing tabular source-to-destination mappings and transformations. Transformed by mapping unpivoter script into JSON format for input into ETL script."	"transformation/mapping"	"590473"	"2df46fac0760a2230d4dec0bf5692454"	"https://github.com/chicagopcdc/c3dc_etl/blob/20250822.1/mapping_unpivoter/C3DC%20Mappings.xlsx"	"56e605d2-6b1c-4541-a46e-7cbc4c88e518"	"36828327-bce0-517d-8361-48acd3ab03cb"
"reference_file"	"03f49d9f-c513-5104-a6d1-7f5d9fe50531"	"5a971423-894b-43ca-91ab-f5d337ea3464"	"phs002677.json"	"json"	"JSON file containing source-to-destination mappings and transformations. The self-referential properties 'file_size' and 'md5sum' are set to the values calculated when both fields are set to 0 and blank ('') respectively"	"transformation/mapping"	"49893"	"3aeecbd8920812d44a968e838b147fa5"	"https://github.com/chicagopcdc/c3dc_etl/blob/20250822.1/etl/ccdi/transformations/phs002677.json"	"77729647-4300-46c3-adc1-4629a5dbccda"	"36828327-bce0-517d-8361-48acd3ab03cb"
"reference_file"	"878a31f4-b1d5-5ce9-a34a-65a0a6aca6a3"	"fcfa5c3e-9249-4f23-87b4-f9e38da4a767"	"CCDI_Submission_Template_v3.1.0_phs002677_JoinRy_2025-08-04.xlsx"	"xlsx"	"Excel spreadsheet (XLSX) file containing input source data"	"input source data"	"642044"	"c4a1e1a5a0150a67d0b9fc444b4b43b9"	"See CCDI Hub at https://ccdi.cancer.gov/explore"	"34a2f639-6ef8-4d39-8b7d-1a33dc03e0c8"	"36828327-bce0-517d-8361-48acd3ab03cb"
