"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs002677_HMB"	"HMB"	"1"	"c1"	"cfeaaf4a-4cb6-5ab4-a686-6d67f90d78a3"	"36828327-bce0-517d-8361-48acd3ab03cb"
