type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/009e848d-f0ab-5f44-8274-ee05505a2864	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/009e848d-f0ab-5f44-8274-ee05505a2864	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00dac441-7c33-567b-b7d1-9511c0087f6b	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/00dac441-7c33-567b-b7d1-9511c0087f6b	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04d51616-1d43-5155-9ff8-5bad8cc770af	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/04d51616-1d43-5155-9ff8-5bad8cc770af	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04e98098-7eab-5a8b-abe4-ef9b3a692e2e	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/04e98098-7eab-5a8b-abe4-ef9b3a692e2e	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/054791ff-c85e-5c29-ba9e-cdcef980011a	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/054791ff-c85e-5c29-ba9e-cdcef980011a	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07925100-d4a0-5973-9fb3-0a99f3ce1788	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/07925100-d4a0-5973-9fb3-0a99f3ce1788	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08b5cabd-ce19-5701-b305-cb08a913f79d	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/08b5cabd-ce19-5701-b305-cb08a913f79d	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08d751ef-98dd-58e9-842f-f3016e0ee66e	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/08d751ef-98dd-58e9-842f-f3016e0ee66e	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/09ad9e58-e391-5703-b589-c1defbc1926d	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/09ad9e58-e391-5703-b589-c1defbc1926d	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0a290055-b454-5ac9-be33-5c38847a24c6	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/0a290055-b454-5ac9-be33-5c38847a24c6	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0a4ae095-5459-5216-851b-cb69cf5e11db	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/0a4ae095-5459-5216-851b-cb69cf5e11db	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0a802938-428e-565f-b31a-82f681b6c397	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/0a802938-428e-565f-b31a-82f681b6c397	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0b87ca69-83fd-5552-84f6-89d45dc9ea4a	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/0b87ca69-83fd-5552-84f6-89d45dc9ea4a	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0bb3d46d-83d2-5ab4-ac59-5f389c2fa5e5	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/0bb3d46d-83d2-5ab4-ac59-5f389c2fa5e5	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0e7cc107-b0d3-599e-aefd-8147648a47fa	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/0e7cc107-b0d3-599e-aefd-8147648a47fa	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0e99ffec-8f15-575c-98df-c70edc6a9bf3	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/0e99ffec-8f15-575c-98df-c70edc6a9bf3	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0f6aa0da-f1b7-5efc-8b21-8b7a6c0143af	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/0f6aa0da-f1b7-5efc-8b21-8b7a6c0143af	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0fd64162-f263-55a0-b72a-fecfb219fff0	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/0fd64162-f263-55a0-b72a-fecfb219fff0	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/11eebaef-ce77-5bb8-831b-e6d105a1b9f4	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/11eebaef-ce77-5bb8-831b-e6d105a1b9f4	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/11f106e3-5805-5dcc-a49d-6c9223bae605	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/11f106e3-5805-5dcc-a49d-6c9223bae605	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/13252c81-b043-5f5c-8bc6-aa6e84d159e2	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/13252c81-b043-5f5c-8bc6-aa6e84d159e2	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/140d6bd3-b064-5557-bc5f-72acffe32e1a	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/140d6bd3-b064-5557-bc5f-72acffe32e1a	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/154bd627-2b2d-5fea-9133-a5cd0ae84def	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/154bd627-2b2d-5fea-9133-a5cd0ae84def	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/175a064a-8863-5f2a-8b95-8b5e360111c0	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/175a064a-8863-5f2a-8b95-8b5e360111c0	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/17c03aef-d8f1-5dab-90de-59e54557f31d	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/17c03aef-d8f1-5dab-90de-59e54557f31d	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/180c69e5-308c-5a07-b5da-2c21a4e71415	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/180c69e5-308c-5a07-b5da-2c21a4e71415	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/18593e7f-302d-5e64-bac6-b383016de777	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/18593e7f-302d-5e64-bac6-b383016de777	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/193c751a-5336-5446-8f4b-44ebbb7c2a96	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/193c751a-5336-5446-8f4b-44ebbb7c2a96	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/1acd1bb0-af68-5236-b777-faf9c2143540	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/1acd1bb0-af68-5236-b777-faf9c2143540	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/1b3bef7e-65f8-56f2-8eb3-08a3468b0433	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/1b3bef7e-65f8-56f2-8eb3-08a3468b0433	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/1e86fd1a-e547-59a5-b448-e96dd855382f	https://doi.org/10.7937/K9/TCIA.2018.15quzvnb	Semiautomatic	C172484	dg.4DFC/1e86fd1a-e547-59a5-b448-e96dd855382f	MR	C16809	Imaging Biometrics LLC		Head, face or neck, NOS		Homo sapiens
