"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs003111_HMB"	"HMB"	"1"	"c1"	"bfa55c00-c0e2-5ad1-9b06-f2f337d81d0d"	"353c0d21-721e-5c46-82fd-41d4682ad782"
