type	consent_group_id	consent_group_name	consent_group_number	consent_group_suffix	id	study.id
consent_group	phs002620_GRU	GRU	1	c1	734709b2-8cee-5b4d-a7c4-b05369d19eb8	a8e620c9-7abf-5158-b70f-d1d36d3f0de7
