type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_RPA-Head-and-Neck-Lymph-Nodes	a78341c4-ce5d-4f83-bc50-1042dcce6d31	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the RPA-Head-and-Neck-Lymph-Nodes collection in The Cancer Imaging Archive.	RPA-Head-and-Neck-Lymph-Nodes	Imaging|Image Annotation	C17369|C211970	This is a subset of radiology imaging data containing faces from the RPA-Head-and-Neck-Lymph-Nodes collection in The Cancer Imaging Archive.	https://doi.org/10.7937/fe3t-za58	The Head and Neck Lymph Nodes Dataset, Definitive, Non-contrast	phs004225.v1.p1
