type	consent_group_id	consent_group_name	consent_group_number	consent_group_suffix	id	study.id
consent_group	phs002431_HMB	HMB	1	c1	b90e40ca-f244-5f05-9ad3-f32a88cd5710	f4bf3540-f73b-5034-9595-7ab4b0fdafe4
