"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs002431_HMB"	"HMB"	"1"	"c1"	"6ac55b80-f353-5076-aad4-63a352524c64"	"44def602-532d-57f5-88ee-e5de85af882b"
