type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_LGG-1p19qDeletion	c58589b6-ae3c-444c-9bc7-087208716cea	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the LGG-1p19qDeletion collection in The Cancer Imaging Archive.	LGG-1p19qDeletion	Imaging|Image Annotation	C17369|C211970	This is a subset of radiology imaging data containing faces from the LGG-1p19qDeletion collection in The Cancer Imaging Archive.	https://doi.org/10.7937/K9/TCIA.2017.dwehtz9v	LGG-1p19qDeletion	phs004225.v1.p1
