type	consent_group_id	consent_group_name	consent_group_number	consent_group_suffix	id	study.id
consent_group	phs003432_GRU	GRU	1	c1	05569d43-8315-530f-871d-e38b7c2d07d2	21868a70-2e63-5cf6-970e-e222bc192862
