GUID	md5	size	acl	url
dg.4DFC/3517a2e9-4dfd-5b34-8487-64d7a2293e65	bd8597341cd488ca17f3bdd660add639	5351482432.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1292_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/9c1240bf-fb6f-5faf-90aa-77822d782dcb	5f34ffcf0350fb5d7fa7da52917f3d39	3283400.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1292_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/043cde38-4402-5cb2-9f9c-a047d006021e	6f3fe46107cd253fbe52c6aa1e7807c3	5474351494.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1407_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/639cf2bb-6893-53bf-86d4-f42180cdfc86	951ed506905cec17e1703503e2d9f060	2957176.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1407_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/0330c708-d61c-58a6-8181-909d44a96abd	c425aafe560fc31b4bb8a17a8afc600f	5852616442.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1462_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/4ac9e8d9-b522-5d15-9441-2926e50ac747	a4c309efb8ba3659c99fe104450333ea	3429776.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1462_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/6085d3aa-1f6d-54a8-bb31-8f9c70cd12e2	330de9de24a18edc34c415fd5d25732a	5408872510.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1490_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/4535afa3-f983-559f-8f30-86403b642ce9	71870015343614548235c4bad5a6171a	3408112.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1490_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/675fc462-b5b0-52a7-9f8a-589ff50d4445	3d1c26a5893f76ad3a6bb87e0f47d698	5182472563.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1585_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/0cce7f79-e843-5775-b400-96fd1dc7183b	747280281debdeac13afb77f985a7c5d	3283120.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1585_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/4d744b96-c867-5ddf-bbff-630b95c4cab0	5c668cca5f4f2756d782b12976def59f	6415810109.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T167_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/dc7b4bb1-2a76-5fc8-b559-8b1358af3e1d	d5b3fb2f17b66d6f9466d8c369fd36f3	3564616.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T167_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/cda3a4a9-e0d2-5a67-aa33-9b558125948a	79c5af7f700cf32cc136c8292c386e3b	4991636138.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1834_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/88201608-3870-5c88-a76e-0f0ef0156484	78886b24fc00208571e92fbe55cc89f5	2911784.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1834_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/393d6f60-32bf-5561-a6c5-c773ad50bc3e	8bb63b5988377fca7881204f6e2d3355	5928552180.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1860_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/166e0dbe-ec80-5da5-aca6-0105cc7a0720	babcf7d2aff7f8c5656ff5edf0026554	3101472.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1860_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/ddf522a5-8a85-5392-813e-febe985bc141	6e5642fe9fed330c605b911f3060cb15	6048850934.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1891_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/0ac0505c-0171-5a7a-82c7-cd3a67c93eb9	5e044bc23a850020e3f6a5f54e25220b	3348736.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1891_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/6d6886f7-e9e6-5c05-9763-31abe8600576	7ecce7fa110b83299b1500f704742ceb	5329711415.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1921_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/59f23f93-9356-589c-89e1-5354c56ad3e1	bd488b9120d988902d45d9ac171e3ab7	3373200.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1921_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/c77a7ed3-d8dd-5eb7-bf9c-2b6da9f8f981	cf99ad252aba1e3b4b6cf6c5daf18891	5639339339.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1923_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/acce6b1c-ee05-5590-9744-e654c83bb27b	f48fc099d24ed491a25925400d91b87a	3367192.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1923_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/972957f7-c158-511d-a5c5-bbac6a6f89d1	48bd3b598b24c0084453bbe68bb82a25	5507095939.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1989_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/a626db36-2985-554f-857c-5c84316ac2d3	373ebb6247e586330bf2ed0656ee3829	2901824.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1989_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/b6800e08-7178-56c9-9f2f-e81a0d55739b	78ae9df60c4a853f20b063629abc1937	5319609084.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T2063_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/75c60ad5-239e-5999-bb33-e2d55d71c615	c283bd434df5fddc925114854f3690c8	3388048.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T2063_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/6f4b9395-b5a9-5144-8acc-f0a6f52e0970	fa708830cde281b38432c276d34f2ac7	4880478404.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T212343_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/a038ee03-fc59-5bd3-9ecc-dc6d731a4615	f97e358c9bd4bec26f6dc0c4723acbe5	2787976.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T212343_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/f426bd3c-a567-5d32-99e7-3a834fe8081c	c67c1387a3f882c78dfef674616b3c13	5489063367.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T218_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/5bcff5eb-9a63-5ba2-b3fa-5a3382abac25	72ac1b52f7c066fc908e8eccf6e088d5	3066952.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T218_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/06393934-1df7-5e30-9556-6b0263982f54	1e796216d5483b974f66d8f60a0cc677	5979696822.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T230_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/ffecdc9d-6c5a-5e49-b01b-178bb35246ec	aac7d43908a6cdef90cd23aa391a7ab2	3512456.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T230_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/5d5c8d0d-e39e-5ebf-bc51-6ba445b104f7	9c959eef4410ba24a5903fe929a46c88	4642765648.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T232_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/815dea7b-c162-5e9c-8ef1-f3d05970212c	64f9bf873d7795fba24acfe1c92d6894	3146208.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T232_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/b08fe1fe-8b11-5504-90f0-625d8d2c0051	1d0c03a58ec842583d3881b004547dd7	5515493351.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T282_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/fe01322a-c394-5858-b3db-8c255b4dcc6e	2b07054d5a10656d4d6fba35d91c6870	3133096.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T282_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/039c1c16-b88a-53a2-8124-7c43bedeb9a8	109b811958a31563a6dc785e3205fbc7	4237217899.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T311_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/b875c33d-dd64-54fd-8df0-833e739cebeb	b4495a4c1b96930d485e9b99b3889721	3180496.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T311_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/57b2d660-162b-5d50-b703-f6c7759f7719	fe8f0ddeb807fb4063697df71fddcf9b	6316653326.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T320_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/71d93030-176c-50d3-85d6-34c0086e63c4	4efd16dc0e831604d0831ff3e4fef93e	3168152.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T320_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/d865fbd5-dd41-5dec-8b51-c4ec7b656d62	4c5b482788afbc400f3b1f41593dd5e7	5771134469.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T336_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/4d003492-36e1-592f-813b-bcd56b278d28	80731f22da024ae6ca6b252772ad3ceb	3053280.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T336_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/1c71b256-fc44-5e49-a897-6b442c0214d3	73c283d3b6ecc5aa33ccaa50223b313c	6382771692.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T344_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/c9057935-71a7-5a38-b635-00a6198c6acf	dfed70e8fcdd94b876f35a1e7c87ba68	3300792.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T344_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/0d74218c-d138-52a2-abf4-0d5415946619	34493281a24a015a2734517b8dfb6241	6063538502.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T416_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/9d05b2b3-dc15-57bb-9d5c-191c957bce54	aef8c03fd3dc201da7799e0d1321390b	3257392.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T416_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/52a05ae5-3fa6-54e3-a8a2-cab41a80a827	f93b5a74d3959e5bc1f57f2a9c8974dc	4984438833.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T479_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/bee1dc50-51b5-517d-bab4-411d81be850b	48864d4e8ade0dc1b81d685546d1cd12	2859360.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T479_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/bd0c9812-d062-57d7-97ba-b426b619d673	72a42a8619ad9662129c6e8efd2cbe73	5127298084.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T485_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/8cb796c5-ea91-5756-a946-4d30ef9606bf	f4f459ea9fd4dbd86f9efa453d1014f2	3234568.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T485_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/91ddf9a5-b84f-53a7-8214-df3ca88fea16	73d4f8a9c859b9082d4c3636c7ac9fec	5175264526.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T697_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/e5013af4-d828-5139-912a-e67667843618	c83576e31f248177ce7005578f2ae091	2984184.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T697_Star_Aligned.sortedByCoord.out.bam.bai
dg.4DFC/bb689c68-bf4d-511f-b3c6-9627991791f4	af60b74e5a58a52ddd374ea7f7f6edcf	5383857987.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T738_Star_Aligned.sortedByCoord.out.bam
dg.4DFC/3b50b530-86c4-5236-8883-fe9733be8a9d	01cb9f3ec80020d80f082a62eb4ce6c6	3025336.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T738_Star_Aligned.sortedByCoord.out.bam.bai
