type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/00015916-7178-5199-90a0-a95fea90d0b9	https://doi.org/10.7937/tcia.2019.zr1pjf4i	Semiautomatic	C172484	dg.4DFC/00015916-7178-5199-90a0-a95fea90d0b9	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/001065d9-698d-55f2-b7a9-5bb33748eeed	https://doi.org/10.7937/tcia.2019.zr1pjf4i	Semiautomatic	C172484	dg.4DFC/001065d9-698d-55f2-b7a9-5bb33748eeed	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00271a2a-f9a9-5c1a-b6e0-4997c7eca4e9	https://doi.org/10.7937/tcia.2019.zr1pjf4i	Semiautomatic	C172484	dg.4DFC/00271a2a-f9a9-5c1a-b6e0-4997c7eca4e9	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/002aa24f-5761-5131-a498-bb8d10dbc073	https://doi.org/10.7937/tcia.2019.zr1pjf4i	Semiautomatic	C172484	dg.4DFC/002aa24f-5761-5131-a498-bb8d10dbc073	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0030e572-abfd-503b-bb35-22028e010b5a	https://doi.org/10.7937/tcia.2019.zr1pjf4i	Semiautomatic	C172484	dg.4DFC/0030e572-abfd-503b-bb35-22028e010b5a	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00434665-23d4-5271-9ac4-ee504284ac77	https://doi.org/10.7937/tcia.2019.zr1pjf4i	Semiautomatic	C172484	dg.4DFC/00434665-23d4-5271-9ac4-ee504284ac77	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/004f70a1-47c7-5119-9ea7-7a0e10f26bd2	https://doi.org/10.7937/tcia.2019.zr1pjf4i	Semiautomatic	C172484	dg.4DFC/004f70a1-47c7-5119-9ea7-7a0e10f26bd2	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/005266dd-e9f2-5684-bb6f-126ead75e965	https://doi.org/10.7937/tcia.2019.zr1pjf4i	Semiautomatic	C172484	dg.4DFC/005266dd-e9f2-5684-bb6f-126ead75e965	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00556a7a-6819-5e13-add6-3670a81dc3e9	https://doi.org/10.7937/tcia.2019.zr1pjf4i	Semiautomatic	C172484	dg.4DFC/00556a7a-6819-5e13-add6-3670a81dc3e9	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00599ec2-2cdc-59f3-bebe-3eb41e7ed791	https://doi.org/10.7937/tcia.2019.zr1pjf4i	Semiautomatic	C172484	dg.4DFC/00599ec2-2cdc-59f3-bebe-3eb41e7ed791	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
