type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_Anti-PD-1_MELANOMA	fffe047f-1b60-475a-a1aa-38a6e53fc089	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the Anti-PD-1_MELANOMA collection in The Cancer Imaging Archive.	Anti-PD-1_MELANOMA	Imaging	C17369	This is a subset of radiology imaging data containing faces from the Anti-PD-1_MELANOMA collection in The Cancer Imaging Archive.	https://doi.org/10.7937/tcia.2019.1ae0qtcu	Anti-PD-1 Immunotherapy Melanoma	phs004225.v1.p1
