type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/014491d5-8bf0-56eb-87aa-ed0f8013436e	https://doi.org/10.7937/K9/TCIA.2018.13upr2xf	Semiautomatic	C172484	dg.4DFC/014491d5-8bf0-56eb-87aa-ed0f8013436e	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02023bb0-a117-5ebb-9f31-2de4ee21c395	https://doi.org/10.7937/K9/TCIA.2018.13upr2xf	Semiautomatic	C172484	dg.4DFC/02023bb0-a117-5ebb-9f31-2de4ee21c395	RTDOSE	C190594	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0330612e-a5ad-5e95-8ef7-8e69c3efcfa6	https://doi.org/10.7937/K9/TCIA.2018.13upr2xf	Semiautomatic	C172484	dg.4DFC/0330612e-a5ad-5e95-8ef7-8e69c3efcfa6	RTDOSE	C190594	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/033eab34-304a-5e23-bf90-d9a12a7e8038	https://doi.org/10.7937/K9/TCIA.2018.13upr2xf	Semiautomatic	C172484	dg.4DFC/033eab34-304a-5e23-bf90-d9a12a7e8038	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/03dc944e-032c-5a1b-a6fc-9f7c3c79904e	https://doi.org/10.7937/K9/TCIA.2018.13upr2xf	Semiautomatic	C172484	dg.4DFC/03dc944e-032c-5a1b-a6fc-9f7c3c79904e	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/041d65ad-7887-517a-9e23-d7b26c98e454	https://doi.org/10.7937/K9/TCIA.2018.13upr2xf	Semiautomatic	C172484	dg.4DFC/041d65ad-7887-517a-9e23-d7b26c98e454	RTSTRUCT	C190605	MIM Software Inc.		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04426a63-cfa4-56c7-9d7e-b104ced156b6	https://doi.org/10.7937/K9/TCIA.2018.13upr2xf	Semiautomatic	C172484	dg.4DFC/04426a63-cfa4-56c7-9d7e-b104ced156b6	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07ee6937-0edf-5d78-94dd-7c12d3e03c83	https://doi.org/10.7937/K9/TCIA.2018.13upr2xf	Semiautomatic	C172484	dg.4DFC/07ee6937-0edf-5d78-94dd-7c12d3e03c83	RTSTRUCT	C190605	MIM Software Inc.		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08aa952a-b8f6-597a-ae7c-b1a3a1d61e04	https://doi.org/10.7937/K9/TCIA.2018.13upr2xf	Semiautomatic	C172484	dg.4DFC/08aa952a-b8f6-597a-ae7c-b1a3a1d61e04	RTSTRUCT	C190605	MIM Software Inc.		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/093e1207-a9e6-52a0-9d25-a4f135c2b727	https://doi.org/10.7937/K9/TCIA.2018.13upr2xf	Semiautomatic	C172484	dg.4DFC/093e1207-a9e6-52a0-9d25-a4f135c2b727	RTDOSE	C190594	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
