type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/00b31d71-5842-5097-913a-417881049893	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/00b31d71-5842-5097-913a-417881049893	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01d7de70-fb69-5f5d-89ad-f849b8921753	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/01d7de70-fb69-5f5d-89ad-f849b8921753	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/033867d1-dc42-5ac4-a4a9-53b25c694592	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/033867d1-dc42-5ac4-a4a9-53b25c694592	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/041090fa-9fe1-5be4-aa31-9b6209a94c56	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/041090fa-9fe1-5be4-aa31-9b6209a94c56	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/045fb20e-f64c-5364-9ced-dbb1e4c9b98d	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/045fb20e-f64c-5364-9ced-dbb1e4c9b98d	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04ef0a28-d964-5230-9fc6-b43af6973415	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/04ef0a28-d964-5230-9fc6-b43af6973415	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0545ccbf-f5ee-5251-8fe9-12c4d4ec018e	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/0545ccbf-f5ee-5251-8fe9-12c4d4ec018e	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07f847cf-5115-5a80-8575-f6bdbde1f24b	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/07f847cf-5115-5a80-8575-f6bdbde1f24b	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/089ba86a-b44e-5802-9e82-460300379ddb	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/089ba86a-b44e-5802-9e82-460300379ddb	SEG	C80146	QIICR		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08c42faf-b313-58c0-b9c8-af071e514543	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/08c42faf-b313-58c0-b9c8-af071e514543	CT	C17204	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08ca39b8-5b3e-5c0b-afb1-dd60498de84f	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/08ca39b8-5b3e-5c0b-afb1-dd60498de84f	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/096caa6b-2735-52ee-aa1d-f87010269ad0	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/096caa6b-2735-52ee-aa1d-f87010269ad0	PT	C17007	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/09cb38d7-02c6-5164-953a-3582d967c5a4	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/09cb38d7-02c6-5164-953a-3582d967c5a4	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0b26de95-88bc-5982-bb28-1640bad73afd	https://doi.org/10.7937/tcia.2019.8kap372n	Semiautomatic	C172484	dg.4DFC/0b26de95-88bc-5982-bb28-1640bad73afd	CT	C17204	CMS, Inc.		Head, face or neck, NOS		Homo sapiens
