type	uuid	crdc_id	file_description	file_format	file_name	file_size	file_type	md5sum	sample.sample_id
file	001a5427-0027-46df-8f2e-0f53d07b80e6	dg.4DFC/001a5427-0027-46df-8f2e-0f53d07b80e6	NanoString RCC (tumor); timepoint: D0; Baseline Y; title: 05-T-KPT9274-LN-A	RCC	05-T-KPT9274-LN-A.RCC	29686	NanoString nCounter Canine IO Analysis File	b994b8496b17430501586a582e17a2b1	PRECINCT02-05-T-KPT9274-T
file	011396b7-a5cc-53c6-ae0b-45c865b9211b	dg.4DFC/011396b7-a5cc-53c6-ae0b-45c865b9211b	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14096158_1.fastq.gz	2661171598	Whole Genome Sequence File	9f17ee7f9c8b2a0f5a147b245bf936f7	PRECINCT02-05-T-RV1001-N
file	01269e9a-5ae7-5bb6-87dd-3f64f3abe958	dg.4DFC/01269e9a-5ae7-5bb6-87dd-3f64f3abe958	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102972_1.fastq.gz	7066376189	Whole Genome Sequence File	e3e2d89a5d3cd9e7bea547be46dfb043	PRECINCT02-08-T-DOXTAK-N
file	0162a962-e037-4e56-adbe-aac4c3be7967	dg.4DFC/0162a962-e037-4e56-adbe-aac4c3be7967	NanoString RCC (tumor); timepoint: D0; Baseline N; title: 06-T-KPT9274-LN-A	RCC	06-T-KPT9274-LN-A.RCC	29726	NanoString nCounter Canine IO Analysis File	9022ba79ada3ac53d74499ffa5f24c49	PRECINCT02-06-T-KPT9274-T
file	024315b1-9202-5273-beff-459481264129	dg.4DFC/024315b1-9202-5273-beff-459481264129	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102927_2.fastq.gz	4283578751	Whole Genome Sequence File	466e6fb0d689a84bf3acbf874f3446de	PRECINCT02-05-T-DOXTAK-T
file	02f3f89e-aa37-522e-a51b-51ce0d9a96a2	dg.4DFC/02f3f89e-aa37-522e-a51b-51ce0d9a96a2	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102056_1.fastq.gz	3971644955	Whole Genome Sequence File	ecff7a71713b6a6d77d58f66497bed1c	PRECINCT02-06-T-RVKPT-T
file	0305c86d-a243-5f1a-b911-6248fc5a9bf4	dg.4DFC/0305c86d-a243-5f1a-b911-6248fc5a9bf4	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102935_1.fastq.gz	6740561878	Whole Genome Sequence File	c0e961705b0b27382792aa66610aa569	PRECINCT02-05-T-DOXTAK-N
file	0326f5e7-61b3-445c-a8aa-822bc02f955c	dg.4DFC/0326f5e7-61b3-445c-a8aa-822bc02f955c	NanoString RCC (tumor); timepoint: Relapse; Relapse Y; title: 06-T-DOXRV-LN-D	RCC	06-T-DOXRV-LN-D.RCC	29628	NanoString nCounter Canine IO Analysis File	72ded73441f8c100ec85dbce24e05dd9	PRECINCT02-06-T-DOXRV-T
file	0338baf2-967c-5806-bd1e-c6dc4b3fb8f9	dg.4DFC/0338baf2-967c-5806-bd1e-c6dc4b3fb8f9	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14098061_1.fastq.gz	4842363484	Whole Genome Sequence File	eaf3518357e1a981ee6adee22cf48cfb	PRECINCT02-01-T-KPT9274-N
file	03390ec2-deb0-503f-a1eb-01b751196c38	dg.4DFC/03390ec2-deb0-503f-a1eb-01b751196c38	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14098086_2.fastq.gz	7092100861	Whole Genome Sequence File	7e043e5fb8832fa06b70d33b71a0ce26	PRECINCT02-04-T-KPT9274-N
file	0360f37f-6fdf-5f48-8db3-2b76808effe4	dg.4DFC/0360f37f-6fdf-5f48-8db3-2b76808effe4	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102139_1.fastq.gz	5710553481	Whole Genome Sequence File	d544f0e5446c99fb3ddac4699d2cdfbd	PRECINCT02-14-T-RVKPT-T
file	03bb9c75-0cf8-5f7c-8dd9-63e172dce2c7	dg.4DFC/03bb9c75-0cf8-5f7c-8dd9-63e172dce2c7	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14098059_1.fastq.gz	4929174951	Whole Genome Sequence File	d300ed673c1df0eb5e3791317c3d1605	PRECINCT02-01-T-KPT9274-N
file	03bcbbf2-0ca6-5b40-b014-73a0cf18ae18	dg.4DFC/03bcbbf2-0ca6-5b40-b014-73a0cf18ae18	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14099614_2.fastq.gz	24707851717	Whole Genome Sequence File	dbd9d0d9256c3860fb5e6671883e707c	PRECINCT02-03-T-TAK981-T
file	03d6b7f5-7c31-5a79-8d35-c74270e50ec6	dg.4DFC/03d6b7f5-7c31-5a79-8d35-c74270e50ec6	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102081_2.fastq.gz	5552620894	Whole Genome Sequence File	523670a1b7b297283f44ae0d546910dd	PRECINCT02-08-T-RVKPT-T
file	03f91527-441d-5a96-a181-0c2b19b8f6ca	dg.4DFC/03f91527-441d-5a96-a181-0c2b19b8f6ca	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14099669_2.fastq.gz	7648220371	Whole Genome Sequence File	46ab6dd38716a28c97e7c95d06d000c1	PRECINCT02-02-T-DOXRV-N
file	049547a6-8c78-57d3-a4db-11900b9f845c	dg.4DFC/049547a6-8c78-57d3-a4db-11900b9f845c	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102035_1.fastq.gz	5648476174	Whole Genome Sequence File	6fe923a2c69b3e6d9336815ca395d4be	PRECINCT02-05-T-RVKPT-T
file	04c34e35-c440-5a1f-b549-772189f0c78b	dg.4DFC/04c34e35-c440-5a1f-b549-772189f0c78b	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102083_2.fastq.gz	9146717915	Whole Genome Sequence File	895b546419c56f2ea5d4217ca4951b34	PRECINCT02-08-T-RVKPT-N
file	04cd5ef6-7619-5071-91f9-e21280d57b5d	dg.4DFC/04cd5ef6-7619-5071-91f9-e21280d57b5d	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14099668_2.fastq.gz	7497617111	Whole Genome Sequence File	a4d34a77c8af59c5be8604e3d8d3c50c	PRECINCT02-02-T-DOXRV-N
file	04eb907b-6106-53b7-b5d0-a75a29dfc087	dg.4DFC/04eb907b-6106-53b7-b5d0-a75a29dfc087	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14098096_1.fastq.gz	5726342776	Whole Genome Sequence File	8027a88ac6fdaf5b8802568875829025	PRECINCT02-06-T-KPT9274-T
file	06118f8d-8687-5b95-8296-5035b09db1f4	dg.4DFC/06118f8d-8687-5b95-8296-5035b09db1f4	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102115_1.fastq.gz	4767626073	Whole Genome Sequence File	d3aad5dc777d05911b84aa1ba360bd1a	PRECINCT02-12-T-RVKPT-T
file	066afbe8-c814-50d6-b812-0478badb2b9c	dg.4DFC/066afbe8-c814-50d6-b812-0478badb2b9c	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102970_1.fastq.gz	5449038434	Whole Genome Sequence File	b7acfd17d777a2245cf09fd84438457f	PRECINCT02-08-T-DOXTAK-T
file	06823684-d3b9-54df-ad44-2c258b25e445	dg.4DFC/06823684-d3b9-54df-ad44-2c258b25e445	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102118_1.fastq.gz	4397333247	Whole Genome Sequence File	c9ad0cd89dc0d7d00c7373207d82a26f	PRECINCT02-12-T-RVKPT-T
file	069134df-262e-5c72-b85d-50a6940ed540	dg.4DFC/069134df-262e-5c72-b85d-50a6940ed540	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14096188_1.fastq.gz	3374676507	Whole Genome Sequence File	2870d5e7ba781bb1d4c31bdbf961c5fb	PRECINCT02-02-T-RV1001-N
file	06b25a40-f5ae-5456-b12c-3128c6c378ed	dg.4DFC/06b25a40-f5ae-5456-b12c-3128c6c378ed	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14098105_2.fastq.gz	4858702681	Whole Genome Sequence File	b4a5247020fe93afd5ea6575961dc54c	PRECINCT02-07-T-KPT9274-T
file	0727f203-5e36-525b-bc5b-1d9d0a00cf6c	dg.4DFC/0727f203-5e36-525b-bc5b-1d9d0a00cf6c	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14098093_2.fastq.gz	6778202110	Whole Genome Sequence File	d24d007edaed807fcc4d8938660b9718	PRECINCT02-07-T-TAK981-N
file	07329d4f-4a2a-49ba-8573-59b458c9ddf5	dg.4DFC/07329d4f-4a2a-49ba-8573-59b458c9ddf5	NanoString RCC (tumor); timepoint: Relapse; Relapse N; title: 06-T-KPTT9274-LN-D	RCC	06-T-KPTT9274-LN-D.RCC	29750	NanoString nCounter Canine IO Analysis File	b9f253f41d3f20b76b62416883ac2cd1	PRECINCT02-06-T-KPT9274-T
file	075fd406-fdae-59cc-a751-98883cd7f555	dg.4DFC/075fd406-fdae-59cc-a751-98883cd7f555	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102880_1.fastq.gz	5784206998	Whole Genome Sequence File	8f894fe46231e7d4990127fcb5be75c0	PRECINCT02-01-T-DOXTAK-T
file	078ea5af-7b72-5740-b08f-5551024e1c9b	dg.4DFC/078ea5af-7b72-5740-b08f-5551024e1c9b	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102093_2.fastq.gz	6025266761	Whole Genome Sequence File	def4c65c7928dfee962eea1d7af72014	PRECINCT02-09-T-RVKPT-T
file	07ba0021-052c-5f64-83a6-46cf9a74eb24	dg.4DFC/07ba0021-052c-5f64-83a6-46cf9a74eb24	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14098065_2.fastq.gz	4403118931	Whole Genome Sequence File	5aaace989757efb84777b6a241cc6a2f	PRECINCT02-02-T-KPT9274-T
file	08472bdd-1dcd-5b4f-b7bb-0f014f3a384c	dg.4DFC/08472bdd-1dcd-5b4f-b7bb-0f014f3a384c	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102059_2.fastq.gz	7886858592	Whole Genome Sequence File	c998cc1ab336a4c04232d4e08e7bde9a	PRECINCT02-06-T-RVKPT-N
file	084924fb-ee15-589a-a5fa-31b0e7dcdc32	dg.4DFC/084924fb-ee15-589a-a5fa-31b0e7dcdc32	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14098062_1.fastq.gz	4873993035	Whole Genome Sequence File	093a03d5f446def88df5d544acef215e	PRECINCT02-01-T-KPT9274-N
file	08716e6c-20b6-52a5-8cb0-8ceee144e21e	dg.4DFC/08716e6c-20b6-52a5-8cb0-8ceee144e21e	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14098100_2.fastq.gz	6251928526	Whole Genome Sequence File	107827e24136aec70560adb2f78ecd0a	PRECINCT02-06-T-KPT9274-N
file	088059ac-fe09-5dca-9528-a9626f869ee8	dg.4DFC/088059ac-fe09-5dca-9528-a9626f869ee8	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102025_1.fastq.gz	5898120856	Whole Genome Sequence File	7ec93768683610ab8e89e64bd0401c79	PRECINCT02-04-T-RVKPT-T
file	08b7d556-e8bd-519e-adf9-f73a1d591e0b	dg.4DFC/08b7d556-e8bd-519e-adf9-f73a1d591e0b	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102928_2.fastq.gz	4807092057	Whole Genome Sequence File	4427c209a9d0089d8d74a5551192ae13	PRECINCT02-05-T-DOXTAK-T
file	08b813c0-2752-556d-962c-443da3b772ad	dg.4DFC/08b813c0-2752-556d-962c-443da3b772ad	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14096160_1.fastq.gz	2640582639	Whole Genome Sequence File	4719bcb9874deba5147c44f0562a948d	PRECINCT02-05-T-RV1001-N
file	08d33513-bbd0-5e87-a7bb-b6fbd529f1a6	dg.4DFC/08d33513-bbd0-5e87-a7bb-b6fbd529f1a6	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102077_1.fastq.gz	5444337618	Whole Genome Sequence File	2c19c5d8d5adb10787737145d156f0c8	PRECINCT02-08-T-RVKPT-T
file	09886971-e11d-541f-9aef-5258d662ef8e	dg.4DFC/09886971-e11d-541f-9aef-5258d662ef8e	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14103076_1.fastq.gz	5014821567	Whole Genome Sequence File	6248ce2889763990ba4678a537950907	PRECINCT02-10-T-DOXTAK-T
file	09f015f8-9db9-5c20-9aef-98d0658de19b	dg.4DFC/09f015f8-9db9-5c20-9aef-98d0658de19b	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14096175_1.fastq.gz	4126581156	Whole Genome Sequence File	19584b1cb16a9495d23c18779bd8e286	PRECINCT02-04-T-RV1001-T
file	0a7d94b0-d702-5f8d-8009-b9cddfab3d7a	dg.4DFC/0a7d94b0-d702-5f8d-8009-b9cddfab3d7a	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14098069_2.fastq.gz	4951734510	Whole Genome Sequence File	40086804eb38345f61501a2b7ed65456	PRECINCT02-02-T-KPT9274-N
file	0a9c49a4-54f5-5e71-84aa-acb81addb9b5	dg.4DFC/0a9c49a4-54f5-5e71-84aa-acb81addb9b5	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14099665_1.fastq.gz	2848173755	Whole Genome Sequence File	732d5c8c4dad41049413748504ad5fb7	PRECINCT02-02-T-DOXRV-T
file	0ace632a-1735-582a-b1e6-de34248e5040	dg.4DFC/0ace632a-1735-582a-b1e6-de34248e5040	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14096168_2.fastq.gz	4192485815	Whole Genome Sequence File	0a1100789f2918fe79d3065d404d06b3	PRECINCT02-03-T-RV1001-N
file	0b417a35-ea00-5ce1-b010-eb3d24cc1cac	dg.4DFC/0b417a35-ea00-5ce1-b010-eb3d24cc1cac	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102058_1.fastq.gz	7422866874	Whole Genome Sequence File	a3023fd41c582ab46cf7c34c1aaecbda	PRECINCT02-06-T-RVKPT-N
file	0b6a280a-fbba-5f8b-b27b-edd8adcb69f9	dg.4DFC/0b6a280a-fbba-5f8b-b27b-edd8adcb69f9	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102113_1.fastq.gz	4791329924	Whole Genome Sequence File	1a53137182bcdfd646eb9e13e0607d4d	PRECINCT02-12-T-RVKPT-T
file	0b6fd349-35ac-51de-9a4b-7cddb436c88f	dg.4DFC/0b6fd349-35ac-51de-9a4b-7cddb436c88f	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102097_1.fastq.gz	7476612318	Whole Genome Sequence File	8c5eb38a69dd6edc965554b520093085	PRECINCT02-09-T-RVKPT-N
file	0b9bd213-30fe-5b43-bf7b-c8cba9b6e4e2	dg.4DFC/0b9bd213-30fe-5b43-bf7b-c8cba9b6e4e2	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14099673_1.fastq.gz	5053670962	Whole Genome Sequence File	d6524cefd5ae60d9de592efb8eb3ec28	PRECINCT02-03-T-DOXRV-T
file	0bba02da-4f38-580b-a1c3-495a9c66a4d3	dg.4DFC/0bba02da-4f38-580b-a1c3-495a9c66a4d3	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14096163_1.fastq.gz	3253885660	Whole Genome Sequence File	0502d95dd3fff3d24923851e2530b1a6	PRECINCT02-03-T-RV1001-T
file	0bcb1a9b-20b5-5aca-9d8b-aa2937d90b24	dg.4DFC/0bcb1a9b-20b5-5aca-9d8b-aa2937d90b24	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14096178_1.fastq.gz	3274491676	Whole Genome Sequence File	ee2194c493a59f380a911bc5474684f0	PRECINCT02-04-T-RV1001-N
file	0c5c1c7f-94f2-5bbb-a8aa-c5fd75775a56	dg.4DFC/0c5c1c7f-94f2-5bbb-a8aa-c5fd75775a56	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14101991_2.fastq.gz	8347768840	Whole Genome Sequence File	09f3c4a206f9c947efa764de5a5d4ce1	PRECINCT02-01-T-RVKPT-T
file	0c7ec500-08d4-5efc-8370-a5a4b90e2125	dg.4DFC/0c7ec500-08d4-5efc-8370-a5a4b90e2125	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102060_2.fastq.gz	7781496279	Whole Genome Sequence File	58cd9b47413e45c18d79033852dcd7c1	PRECINCT02-06-T-RVKPT-N
file	0cab7939-f278-5c0e-a170-ae629bbafa7d	dg.4DFC/0cab7939-f278-5c0e-a170-ae629bbafa7d	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14101996_1.fastq.gz	5525075293	Whole Genome Sequence File	c254124ce0d32edcfceeaafe5fc587e2	PRECINCT02-02-T-RVKPT-T
file	0d059c3a-4b09-587f-a719-d04db704f1f1	dg.4DFC/0d059c3a-4b09-587f-a719-d04db704f1f1	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14098089_2.fastq.gz	4551470785	Whole Genome Sequence File	5df286032bd02b99be7754b255144255	PRECINCT02-05-T-KPT9274-T
file	0d9632bf-ba82-5ade-ab5c-3876ff90a1f1	dg.4DFC/0d9632bf-ba82-5ade-ab5c-3876ff90a1f1	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102024_1.fastq.gz	5564224366	Whole Genome Sequence File	092d6ac72f634843faee1c976f1cfb62	PRECINCT02-04-T-RVKPT-T
file	0e4a3832-3694-5f37-84bd-623a37eaf5e1	dg.4DFC/0e4a3832-3694-5f37-84bd-623a37eaf5e1	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14099612_1.fastq.gz	5993196219	Whole Genome Sequence File	eadf72b1368249fc39210a97c1af412b	PRECINCT02-02-T-TAK981-N
file	0e4dc1b9-5479-581e-ab90-d5d81024f1e8	dg.4DFC/0e4dc1b9-5479-581e-ab90-d5d81024f1e8	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14099682_1.fastq.gz	4380196588	Whole Genome Sequence File	ecdac0719b7cbf026158dd388da134c4	PRECINCT02-04-T-DOXRV-N
file	0ef013eb-52d6-5746-ac1b-ee2e707d2693	dg.4DFC/0ef013eb-52d6-5746-ac1b-ee2e707d2693	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102964_1.fastq.gz	5161683151	Whole Genome Sequence File	158f019c89100f573728e09b5c78cfce	PRECINCT02-08-T-DOXTAK-T
file	0f0dc119-55bf-54ea-8a18-f81377dce613	dg.4DFC/0f0dc119-55bf-54ea-8a18-f81377dce613	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102064_2.fastq.gz	6055240613	Whole Genome Sequence File	50c1031e1f1ae038793d10e2502e0c9f	PRECINCT02-07-T-RVKPT-T
file	0f29c873-b58d-5063-9e8b-87f2f1c76fee	dg.4DFC/0f29c873-b58d-5063-9e8b-87f2f1c76fee	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14098103_1.fastq.gz	6055617015	Whole Genome Sequence File	3ff463adb0b8fc32fb11d38e411b8316	PRECINCT02-07-T-KPT9274-T
file	0f54a2fb-97c3-53b2-9448-ad9a930949cf	dg.4DFC/0f54a2fb-97c3-53b2-9448-ad9a930949cf	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14098057_1.fastq.gz	3167798577	Whole Genome Sequence File	31bd69b39a4c26f42d6adefb33712b45	PRECINCT02-01-T-KPT9274-T
file	0f6688c0-9c59-5cbb-9f9c-c8098450c213	dg.4DFC/0f6688c0-9c59-5cbb-9f9c-c8098450c213	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102122_1.fastq.gz	3267590987	Whole Genome Sequence File	6eea2f97a6ab74fb50616a079f55bf38	PRECINCT02-12-T-RVKPT-N
file	0f9b9d23-d082-58e6-8f78-91c596494f56	dg.4DFC/0f9b9d23-d082-58e6-8f78-91c596494f56	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14099700_2.fastq.gz	5513812203	Whole Genome Sequence File	fc6c159f090facee695271207cbb94d3	PRECINCT02-06-T-DOXRV-N
file	10052635-9e72-52ce-8132-a723de36f5ec	dg.4DFC/10052635-9e72-52ce-8132-a723de36f5ec	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102954_1.fastq.gz	4770838537	Whole Genome Sequence File	4b05826158b889be3167b1387666dbe6	PRECINCT02-07-T-DOXTAK-T
file	100b5a9a-093e-577f-ab8a-3775006eee2b	dg.4DFC/100b5a9a-093e-577f-ab8a-3775006eee2b	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14098072_2.fastq.gz	5386308012	Whole Genome Sequence File	862f0897cfd412b12860ed3bf724938a	PRECINCT02-03-T-KPT9274-T
file	102f2202-3a12-58c6-9f93-1dc74bdcc657	dg.4DFC/102f2202-3a12-58c6-9f93-1dc74bdcc657	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14099656_1.fastq.gz	5410387050	Whole Genome Sequence File	f7006da95f3f205277f6bfe40152f44f	PRECINCT02-01-T-DOXRV-T
file	105642ed-3bfe-5f7b-b3a3-c7b1b0a82638	dg.4DFC/105642ed-3bfe-5f7b-b3a3-c7b1b0a82638	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102942_1.fastq.gz	5480110122	Whole Genome Sequence File	b34fe56b180202134859c50575cbd500	PRECINCT02-06-T-DOXTAK-T
file	107effbb-981d-5bbc-9fd1-a1de87e9c594	dg.4DFC/107effbb-981d-5bbc-9fd1-a1de87e9c594	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14098058_2.fastq.gz	4451626557	Whole Genome Sequence File	3adf511e1b345c5c37847771a552adb7	PRECINCT02-01-T-KPT9274-T
file	1093eedd-e437-5803-9e9a-da1281f8c5d7	dg.4DFC/1093eedd-e437-5803-9e9a-da1281f8c5d7	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14101989_1.fastq.gz	7727771492	Whole Genome Sequence File	df51d740d43ee6bc795694c65b24c955	PRECINCT02-01-T-RVKPT-T
file	109e58c7-dc20-5ca9-b554-a6f1aee0ab90	dg.4DFC/109e58c7-dc20-5ca9-b554-a6f1aee0ab90	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14098104_2.fastq.gz	6406854256	Whole Genome Sequence File	d1ff4e78b9ddcc963238fcb31947d651	PRECINCT02-07-T-KPT9274-T
file	10e6970b-34a2-55cf-bfd3-1e70f904f693	dg.4DFC/10e6970b-34a2-55cf-bfd3-1e70f904f693	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102043_1.fastq.gz	5928719862	Whole Genome Sequence File	ef0fb13c0a297a74bb7e9507e93ee8ea	PRECINCT02-05-T-RVKPT-T
file	1103bc12-c312-4ec0-8762-57d1bd5a3315	dg.4DFC/1103bc12-c312-4ec0-8762-57d1bd5a3315	NanoString RCC (tumor); timepoint: D0; Baseline N; title: 03-T-KPT9274-LN-A	RCC	03-T-KPT9274-LN-A.RCC	29731	NanoString nCounter Canine IO Analysis File	800e4daf78d6c046a79f6b12f6440631	PRECINCT02-03-T-KPT9274-T
file	110f5030-8358-5995-8263-26429f579b3a	dg.4DFC/110f5030-8358-5995-8263-26429f579b3a	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102003_2.fastq.gz	6545078231	Whole Genome Sequence File	3de3f9a906453f1a7cc2d1877b736310	PRECINCT02-02-T-RVKPT-T
file	112bcdf8-0839-59df-8eb7-21dca0f812bd	dg.4DFC/112bcdf8-0839-59df-8eb7-21dca0f812bd	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14103074_1.fastq.gz	4996680957	Whole Genome Sequence File	0314c21751c4bb63fc0b56474e03ff9a	PRECINCT02-10-T-DOXTAK-T
file	11a840a7-b1ef-5071-9fed-91a43c785530	dg.4DFC/11a840a7-b1ef-5071-9fed-91a43c785530	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102099_2.fastq.gz	7877227047	Whole Genome Sequence File	aad06048f435bff82d2631d169911358	PRECINCT02-09-T-RVKPT-N
file	11b60826-fdc6-5d29-8779-34d792e3e349	dg.4DFC/11b60826-fdc6-5d29-8779-34d792e3e349	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102970_2.fastq.gz	5846651447	Whole Genome Sequence File	55900fe1e5e3b793d1cb1d4f3be075bd	PRECINCT02-08-T-DOXTAK-T
file	11c882bf-6fb8-5125-a3b1-795d687d9900	dg.4DFC/11c882bf-6fb8-5125-a3b1-795d687d9900	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14099637_1.fastq.gz	4194956616	Whole Genome Sequence File	479c4cc0f634455e0282625e38f394f1	PRECINCT02-05-T-KPT9274-N
file	1201dd89-767d-578b-af21-f8dcf735d35a	dg.4DFC/1201dd89-767d-578b-af21-f8dcf735d35a	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14098067_1.fastq.gz	4811628778	Whole Genome Sequence File	bd65772f13d31189a7d7b8f7a0aa7e88	PRECINCT02-02-T-KPT9274-N
file	121cdeff-e6f9-51fb-b4c6-d0dac52762b3	dg.4DFC/121cdeff-e6f9-51fb-b4c6-d0dac52762b3	WGS FASTQ - Tumor - Canine DLBCL - PRECINCT02	fastq	ERR14102120_2.fastq.gz	5410416553	Whole Genome Sequence File	d64a738268721a8f4711d7275114bec2	PRECINCT02-12-T-RVKPT-T
file	1285837c-20f1-5b7a-a71a-6ba170dd970e	dg.4DFC/1285837c-20f1-5b7a-a71a-6ba170dd970e	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102932_2.fastq.gz	6443585435	Whole Genome Sequence File	9159db687f7f8e768a77538109a0710a	PRECINCT02-05-T-DOXTAK-N
file	132e1db2-8780-5aaf-bc99-c53ebaa3cce3	dg.4DFC/132e1db2-8780-5aaf-bc99-c53ebaa3cce3	WGS FASTQ - Normal Blood (cfDNA) - Canine DLBCL - PRECINCT02	fastq	ERR14102057_1.fastq.gz	4954644341	Whole Genome Sequence File	43a5772fa4b59c5795621c91c093f504	PRECINCT02-06-T-RVKPT-N
