type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/000a4cc8-1b04-54d3-ae3f-6bd74e099f83	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/000a4cc8-1b04-54d3-ae3f-6bd74e099f83	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/000fd99a-0f76-5cb8-a4ae-d1cfe1199563	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/000fd99a-0f76-5cb8-a4ae-d1cfe1199563	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/003e016e-0906-5986-820c-4927afb9cd58	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/003e016e-0906-5986-820c-4927afb9cd58	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00708841-90a9-5ef7-9334-b0b8aa5b3c00	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/00708841-90a9-5ef7-9334-b0b8aa5b3c00	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0072d4ef-5802-500f-ab52-66b3cf282477	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/0072d4ef-5802-500f-ab52-66b3cf282477	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/009c99d7-0a31-53fd-b37a-eb2e7d1686f9	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/009c99d7-0a31-53fd-b37a-eb2e7d1686f9	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00bbf5d8-3a1e-520c-bb85-cc8d2ee561b3	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/00bbf5d8-3a1e-520c-bb85-cc8d2ee561b3	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00c6705e-0a54-5772-bd8f-5347616a4d7d	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/00c6705e-0a54-5772-bd8f-5347616a4d7d	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00c77cce-4ce6-51c3-b039-bf40ffd9e134	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/00c77cce-4ce6-51c3-b039-bf40ffd9e134	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01022c2c-7d11-54b8-8273-e153a44c6335	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/01022c2c-7d11-54b8-8273-e153a44c6335	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01066340-a3ca-5324-9dd3-cb7263335140	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/01066340-a3ca-5324-9dd3-cb7263335140	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/011f1730-b057-5f35-8fe4-8280dd4b62b8	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/011f1730-b057-5f35-8fe4-8280dd4b62b8	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0120221f-f760-5918-b6a6-8b9b0a2d4ea4	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/0120221f-f760-5918-b6a6-8b9b0a2d4ea4	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/013b227c-2983-538a-85df-9974d3fc4cd0	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/013b227c-2983-538a-85df-9974d3fc4cd0	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/016478d0-4cb8-5131-86ce-ee136865cf2b	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/016478d0-4cb8-5131-86ce-ee136865cf2b	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0197b013-3943-57df-a265-b120cc87f911	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/0197b013-3943-57df-a265-b120cc87f911	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01dc5d7a-c71b-5de7-b5f4-77aa0950707e	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/01dc5d7a-c71b-5de7-b5f4-77aa0950707e	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02085d33-db94-5533-8531-f1e05d9af349	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/02085d33-db94-5533-8531-f1e05d9af349	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/020f70f9-18a1-5b3b-9a9e-c290edc0d939	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/020f70f9-18a1-5b3b-9a9e-c290edc0d939	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/023272f8-4b31-5372-ba0a-fb7d058cdf98	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/023272f8-4b31-5372-ba0a-fb7d058cdf98	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0237603e-0536-54cb-8bf0-5435b1d20b1e	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/0237603e-0536-54cb-8bf0-5435b1d20b1e	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/025127e0-124a-54bf-a5c3-4fd5392b3ffb	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/025127e0-124a-54bf-a5c3-4fd5392b3ffb	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0258a926-aec8-5387-a2c3-6bb507382e1b	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/0258a926-aec8-5387-a2c3-6bb507382e1b	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02a95355-2410-5512-aa56-ace9facb419e	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/02a95355-2410-5512-aa56-ace9facb419e	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02dbeb79-26aa-5ba0-8a48-671f482cf079	https://doi.org/10.7937/K9/TCIA.2016.nQF4gpn2	Semiautomatic	C172484	dg.4DFC/02dbeb79-26aa-5ba0-8a48-671f482cf079	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
