"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs002529_DS-CA"	"DS-CA"	"1"	"c1"	"3da1dfc5-d5d1-55e1-bdd3-8881a06597d9"	"1496ce5e-bd50-510f-90f5-627df84be8db"
