"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs002518_GRU"	"GRU"	"1"	"c1"	"7428ba39-c072-5e42-9527-e2c95afea880"	"ce1b984f-76e8-5251-a0f1-4ed26af1f862"
