type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_FDG-PET-CT-Lesions	5027858a-13c4-4ed4-90e0-3a6edfe0bd39	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the FDG-PET-CT-Lesions collection in The Cancer Imaging Archive.	FDG-PET-CT-Lesions	Imaging|Image Annotation	C17369|C211970	This is a subset of radiology imaging data containing faces from the FDG-PET-CT-Lesions collection in The Cancer Imaging Archive.	https://doi.org/10.7937/gkr0-xv29	A whole-body FDG-PET/CT dataset with manually annotated tumor lesions	phs004225.v1.p1
