type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_RADCURE	34b94737-a070-4c39-892b-4794da693b97	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the RADCURE collection in The Cancer Imaging Archive.	RADCURE	Imaging|Image Annotation	C17369|C211970	This is a subset of radiology imaging data containing faces from the RADCURE collection in The Cancer Imaging Archive.	https://doi.org/10.7937/J47W-NM11	Computed Tomography Images from Large Head and Neck Cohort	phs004225.v1.p1
