type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/00025faa-050e-5da0-9180-d90b5ecd4a37	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/00025faa-050e-5da0-9180-d90b5ecd4a37	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00079b3c-c365-575a-abef-c8ef1d05543f	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/00079b3c-c365-575a-abef-c8ef1d05543f	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0008985b-9a9d-55df-964c-2cab0679819e	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/0008985b-9a9d-55df-964c-2cab0679819e	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0009c944-4f0f-5ce3-aa1e-c1f6ac078ff0	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/0009c944-4f0f-5ce3-aa1e-c1f6ac078ff0	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/000dba8c-b563-57c3-b23e-86c9da2b2870	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/000dba8c-b563-57c3-b23e-86c9da2b2870	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/000dfdc8-42cc-5e01-9630-ed8882d7fadc	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/000dfdc8-42cc-5e01-9630-ed8882d7fadc	CT	C17204	Philips		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/001da1e9-401b-5f0e-9a0b-c5fafa02fbf6	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/001da1e9-401b-5f0e-9a0b-c5fafa02fbf6	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/002c4aff-fa64-54fa-b2df-8ca5f20f3d8d	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/002c4aff-fa64-54fa-b2df-8ca5f20f3d8d	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00484a8f-e1e7-51af-a672-011dea235e67	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/00484a8f-e1e7-51af-a672-011dea235e67	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/004b52e8-1a39-542e-aff2-4161f341ef5d	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/004b52e8-1a39-542e-aff2-4161f341ef5d	CT	C17204	Philips		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00632606-b3a3-5fa6-9cc8-b87ecc5627fc	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/00632606-b3a3-5fa6-9cc8-b87ecc5627fc	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00769895-b5d2-5e2b-b60c-fa914bf541fe	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/00769895-b5d2-5e2b-b60c-fa914bf541fe	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00842359-8a2e-5c91-aba7-5fad7f55e7fa	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/00842359-8a2e-5c91-aba7-5fad7f55e7fa	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/009580eb-f979-56c0-b4d8-46165b74a385	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/009580eb-f979-56c0-b4d8-46165b74a385	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0097dcd5-1233-5668-939c-b19b24baf5d9	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/0097dcd5-1233-5668-939c-b19b24baf5d9	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00995718-9933-513b-a2b6-fef831c1b55d	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/00995718-9933-513b-a2b6-fef831c1b55d	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/009ec06e-1453-521a-97bd-0ccc3020930d	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/009ec06e-1453-521a-97bd-0ccc3020930d	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00c6248d-e00b-5aea-a755-454a9ce79a15	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/00c6248d-e00b-5aea-a755-454a9ce79a15	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00fbf65f-45a9-55f8-ba9f-a25bd5279af4	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/00fbf65f-45a9-55f8-ba9f-a25bd5279af4	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01009db1-b39d-5b93-a580-29d9c5ebbf9d	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/01009db1-b39d-5b93-a580-29d9c5ebbf9d	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01088bf8-e141-59db-ac38-6645cb719a0b	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/01088bf8-e141-59db-ac38-6645cb719a0b	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/010a17b4-6ea4-50ec-beb6-1f9db631f34a	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/010a17b4-6ea4-50ec-beb6-1f9db631f34a	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/010a6c23-5db0-5a6a-a8f2-1251fe0f117a	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/010a6c23-5db0-5a6a-a8f2-1251fe0f117a	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01103122-0ac6-5dc5-904c-106b4c737c1a	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/01103122-0ac6-5dc5-904c-106b4c737c1a	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01203a03-e52c-52dc-a293-a9f3cae1be76	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/01203a03-e52c-52dc-a293-a9f3cae1be76	RTSTRUCT	C190605	MIRA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0121cc37-45df-5771-b76b-f1929ad9e97d	https://doi.org/10.7937/J47W-NM11	Semiautomatic	C172484	dg.4DFC/0121cc37-45df-5771-b76b-f1929ad9e97d	CT	C17204	TOSHIBA		Head, face or neck, NOS		Homo sapiens
