type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_HNC-IMRT-70-33	1dcf5685-97d4-4337-a4b3-629d2a891075	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the HNC-IMRT-70-33 collection in The Cancer Imaging Archive.	HNC-IMRT-70-33	Imaging|Image Annotation	C17369|C211970	This is a subset of radiology imaging data containing faces from the HNC-IMRT-70-33 collection in The Cancer Imaging Archive.	https://doi.org/10.7937/ahqh-xc79	CT-RTSTRUCT-RTDOSE-RTPLAN Sets of Head and Neck Cancers Treated with Identical Prescriptions using IMRT: An Open Dataset for Deep Learning in Treatment Planning	phs004225.v1.p1
