"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs003164_GRU"	"GRU"	"1"	"c1"	"63032013-5bb3-5e7f-902a-4fa40082a0cc"	"fdd8e668-9f1b-519e-93cd-7d0306f962f3"
