type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_QIN-SARCOMA	d2bba4dc-25c4-48e7-b107-15c3c47d7d1e	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the QIN-SARCOMA collection in The Cancer Imaging Archive.	QIN-SARCOMA	Imaging	C17369	This is a subset of radiology imaging data containing faces from the QIN-SARCOMA collection in The Cancer Imaging Archive.	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	QIN-SARCOMA	phs004225.v1.p1
