type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/008a31ba-2f17-518b-acab-de823d471c4e	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/008a31ba-2f17-518b-acab-de823d471c4e	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00c5a0cb-c24f-5ccc-a5e2-f96b12085311	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/00c5a0cb-c24f-5ccc-a5e2-f96b12085311	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00ca6fec-1cc8-5203-9c63-78d550ed4931	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/00ca6fec-1cc8-5203-9c63-78d550ed4931	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00ccbf26-7265-567b-9978-f1f4908471a7	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/00ccbf26-7265-567b-9978-f1f4908471a7	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/012994d1-2733-5635-b244-9048656421e9	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/012994d1-2733-5635-b244-9048656421e9	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01302189-917e-595a-8b5a-91a3679088d2	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/01302189-917e-595a-8b5a-91a3679088d2	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01578636-7274-5225-a830-0ddbe80eb98c	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/01578636-7274-5225-a830-0ddbe80eb98c	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01712606-6b5a-503e-99c9-bf277ae66957	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/01712606-6b5a-503e-99c9-bf277ae66957	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0191f7e1-c1bb-5efc-96a7-2095e2f515b6	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/0191f7e1-c1bb-5efc-96a7-2095e2f515b6	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0192d11a-c66c-59f9-abad-6890f15f675a	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/0192d11a-c66c-59f9-abad-6890f15f675a	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/019e432b-ac2b-5841-bf4c-26715893c42b	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/019e432b-ac2b-5841-bf4c-26715893c42b	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02015834-d4e6-5504-bbe6-3573e5635e91	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/02015834-d4e6-5504-bbe6-3573e5635e91	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0210dd79-cf1c-5aa1-9fe4-7742f39a8ea7	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/0210dd79-cf1c-5aa1-9fe4-7742f39a8ea7	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02288418-c15a-50f9-b926-b865b30c6835	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/02288418-c15a-50f9-b926-b865b30c6835	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/023e91ba-744d-56ca-9135-8e6db911c064	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/023e91ba-744d-56ca-9135-8e6db911c064	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02871b64-be4b-583a-8676-7154fe2056b9	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/02871b64-be4b-583a-8676-7154fe2056b9	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02b5d0dc-cf86-5cb6-949c-2cec4398b7ca	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/02b5d0dc-cf86-5cb6-949c-2cec4398b7ca	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02b92112-c232-5fef-9e41-e17d3e11b332	https://doi.org/10.7937/K9/TCIA.2016.fXL9sESs	Semiautomatic	C172484	dg.4DFC/02b92112-c232-5fef-9e41-e17d3e11b332	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
