"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs002517_GRU"	"GRU"	"1"	"c1"	"ee9c2de7-612b-51d8-970a-ea5718f4df63"	"9b3b2157-53d8-5b6a-89d3-12676a747d32"
