type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/0004351b-a08f-5b85-b68d-7e9bf47f266f	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/0004351b-a08f-5b85-b68d-7e9bf47f266f	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/008ec557-9204-5729-9676-a465598bb2a6	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/008ec557-9204-5729-9676-a465598bb2a6	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00b67981-8445-5827-ab3e-fc1e707db365	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/00b67981-8445-5827-ab3e-fc1e707db365	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00ce19dc-f8d0-5efc-902f-de7c9d2c23c4	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/00ce19dc-f8d0-5efc-902f-de7c9d2c23c4	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00f12065-15a8-5b0b-9535-cd9763170412	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/00f12065-15a8-5b0b-9535-cd9763170412	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00f1868d-156b-5806-8bff-9a310e213e31	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/00f1868d-156b-5806-8bff-9a310e213e31	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/013e6f54-a305-51e0-a665-45c76eb408f4	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/013e6f54-a305-51e0-a665-45c76eb408f4	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/018e8806-66c6-51cf-bedd-a590c58b5b85	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/018e8806-66c6-51cf-bedd-a590c58b5b85	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01d73c00-62f7-5957-b88b-71ee418904d2	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/01d73c00-62f7-5957-b88b-71ee418904d2	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/01e61ad7-b255-5a61-bddf-e58c96fc93a9	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/01e61ad7-b255-5a61-bddf-e58c96fc93a9	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/020a5321-d26c-54ab-aec2-07baa0a4d2d8	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/020a5321-d26c-54ab-aec2-07baa0a4d2d8	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02131cde-4e2e-5dae-a40f-e57147c59507	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/02131cde-4e2e-5dae-a40f-e57147c59507	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/023699ba-da5f-5a43-9f04-e06880587f8d	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/023699ba-da5f-5a43-9f04-e06880587f8d	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/025a7e9a-4ecd-525f-938f-6c17ecee614a	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/025a7e9a-4ecd-525f-938f-6c17ecee614a	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0276611b-56ce-5fd4-b996-d42d445bf3d1	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/0276611b-56ce-5fd4-b996-d42d445bf3d1	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02cb696d-4e66-5ec2-94b8-a76f3f9357cc	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	Semiautomatic	C172484	dg.4DFC/02cb696d-4e66-5ec2-94b8-a76f3f9357cc	MR	C16809	Unknown		Head, face or neck, NOS		Homo sapiens
