type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_REMBRANDT	5be2960f-12f0-49b8-b2f5-71d26116da5d	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the REMBRANDT collection in The Cancer Imaging Archive.	REMBRANDT	Imaging	C17369	This is a subset of radiology imaging data containing faces from the REMBRANDT collection in The Cancer Imaging Archive.	https://doi.org/10.7937/K9/TCIA.2015.588OZUZB	REMBRANDT	phs004225.v1.p1
