type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_Burdenko-GBM-Progression	df76ce2b-e6a0-4a00-ae3d-870a10933764	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the Burdenko-GBM-Progression collection in The Cancer Imaging Archive.	Burdenko-GBM-Progression	Imaging|Image Annotation	C17369|C211970	This is a subset of radiology imaging data containing faces from the Burdenko-GBM-Progression collection in The Cancer Imaging Archive.	https://doi.org/10.7937/E1QP-D183	Burdenko's Glioblastoma Progression Dataset	phs004225.v1.p1
