"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs003160_GRU"	"GRU"	"1"	"c1"	"2f19c51d-d40f-574f-a31c-56657faebbc9"	"682fe164-aa0e-5546-b2f0-8ecd7c1983bf"
