type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_Meningioma-SEG-CLASS	082a7abb-6116-4036-9a37-9b2e57040024	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the Meningioma-SEG-CLASS collection in The Cancer Imaging Archive.	Meningioma-SEG-CLASS	Imaging|Image Annotation	C17369|C211970	This is a subset of radiology imaging data containing faces from the Meningioma-SEG-CLASS collection in The Cancer Imaging Archive.	https://doi.org/10.7937/0TKV-1A36	Segmentation and Classification of Grade I and II Meningiomas from Magnetic Resonance Imaging: An Open Annotated Dataset	phs004225.v1.p1
