type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/004375cb-c79b-52b4-8e38-9bf81144113e	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/004375cb-c79b-52b4-8e38-9bf81144113e	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00d23f60-8108-5236-b3a2-a1c275befe3a	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/00d23f60-8108-5236-b3a2-a1c275befe3a	MR	C16809	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02279ea5-8deb-5f77-a2b5-ddbe766343ee	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/02279ea5-8deb-5f77-a2b5-ddbe766343ee	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02d02293-b9f6-517b-92fa-c8a1ff8b0ac4	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/02d02293-b9f6-517b-92fa-c8a1ff8b0ac4	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/02f7918c-1c57-5085-953b-142b2cc8dbdd	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/02f7918c-1c57-5085-953b-142b2cc8dbdd	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04144976-4f48-5016-a5b4-07eebe4bd3e2	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/04144976-4f48-5016-a5b4-07eebe4bd3e2	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04625d6d-056a-5829-85aa-731f4bee74b6	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/04625d6d-056a-5829-85aa-731f4bee74b6	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/04d69966-3b79-516b-b0b6-b5898db3155f	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/04d69966-3b79-516b-b0b6-b5898db3155f	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05372e5f-fecc-56ad-bf5a-a96d07ca9790	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/05372e5f-fecc-56ad-bf5a-a96d07ca9790	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/054476e8-d0f3-5153-8927-9ffb3d1beaba	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/054476e8-d0f3-5153-8927-9ffb3d1beaba	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/05577961-b300-5776-b83e-bd2526addec1	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/05577961-b300-5776-b83e-bd2526addec1	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07037a51-3bb8-53de-8bee-e526bd59099d	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/07037a51-3bb8-53de-8bee-e526bd59099d	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0707264d-d32f-5fa1-b6c1-4f9d30f21f05	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/0707264d-d32f-5fa1-b6c1-4f9d30f21f05	MR	C16809	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0734b50b-0e19-5ec0-a513-4eef9707dbcc	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/0734b50b-0e19-5ec0-a513-4eef9707dbcc	MR	C16809	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07bd42e5-5aec-5d35-97ca-8cbb44bc3ae0	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/07bd42e5-5aec-5d35-97ca-8cbb44bc3ae0	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07f0cf73-ffc4-5209-aca0-32ac24d5c35b	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/07f0cf73-ffc4-5209-aca0-32ac24d5c35b	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/081c2b73-79dd-59a5-9b32-5535afa7306f	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/081c2b73-79dd-59a5-9b32-5535afa7306f	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08a123a7-f14b-5798-83ee-843534132f1a	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/08a123a7-f14b-5798-83ee-843534132f1a	MR	C16809	TOSHIBA		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08bc084c-de4c-5dce-b312-4ff1d69e2186	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/08bc084c-de4c-5dce-b312-4ff1d69e2186	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/093c29ae-7b85-5bee-a47b-e7c49381edb3	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/093c29ae-7b85-5bee-a47b-e7c49381edb3	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/096531cf-d879-54d7-a369-cd4ac1106ce6	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/096531cf-d879-54d7-a369-cd4ac1106ce6	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/09c13669-1638-5a2d-a683-c95e292ecec5	https://doi.org/10.7937/0TKV-1A36	Semiautomatic	C172484	dg.4DFC/09c13669-1638-5a2d-a683-c95e292ecec5	RTSTRUCT	C190605	Varian Medical Systems		Head, face or neck, NOS		Homo sapiens
