"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"PHS000471_DS-PEDCR_1"	"DS-PEDCR"	"1"	"Not Applicable"	"ef90ac15-f389-595a-9fae-dc572b9983fb"	"74c9490d-5f40-54e6-8f93-e4f6fac2f107"
