type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/06b87bb3-cbbc-5ee2-9ac4-b71fa74cb83c	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/06b87bb3-cbbc-5ee2-9ac4-b71fa74cb83c	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/06e52620-be43-581e-8b72-ffc683ff8d62	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/06e52620-be43-581e-8b72-ffc683ff8d62	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/06ef80f6-9023-55be-b664-6726f5e79ed1	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/06ef80f6-9023-55be-b664-6726f5e79ed1	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0701b8a7-55e6-521a-b2d1-068212019471	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/0701b8a7-55e6-521a-b2d1-068212019471	MR	C16809	Avanto		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/072893e3-16b4-53d7-b642-3a5aaf526919	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/072893e3-16b4-53d7-b642-3a5aaf526919	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/072d19f8-0bd8-5437-b659-443d07a7c0fd	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/072d19f8-0bd8-5437-b659-443d07a7c0fd	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/073eac18-93e0-568e-b9f3-052887855bb8	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/073eac18-93e0-568e-b9f3-052887855bb8	MR	C16809	Philips Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0743c9d1-6e1c-54fe-b737-cb7bc602e729	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/0743c9d1-6e1c-54fe-b737-cb7bc602e729	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/074d6d2d-f2b4-5b81-8e1f-e373f1753042	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/074d6d2d-f2b4-5b81-8e1f-e373f1753042	MR	C16809	Philips Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0759ae3b-cf6f-58b4-85ad-0842e72fa4e8	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/0759ae3b-cf6f-58b4-85ad-0842e72fa4e8	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/078d24c8-ff43-5730-a905-de7279ef25ff	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/078d24c8-ff43-5730-a905-de7279ef25ff	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
