type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/000baad8-254d-5285-83e4-c84f5ba13513	https://doi.org/10.7937/k9/tcia.2020.a8sh-7363	Semiautomatic	C172484	dg.4DFC/000baad8-254d-5285-83e4-c84f5ba13513	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00166cd2-bced-57dc-8d4e-3b72d0503322	https://doi.org/10.7937/k9/tcia.2020.a8sh-7363	Semiautomatic	C172484	dg.4DFC/00166cd2-bced-57dc-8d4e-3b72d0503322	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00180dda-b01e-5cdb-9777-f06ef20ff7d5	https://doi.org/10.7937/k9/tcia.2020.a8sh-7363	Semiautomatic	C172484	dg.4DFC/00180dda-b01e-5cdb-9777-f06ef20ff7d5	RTDOSE	C190594	ADAC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00198133-ab21-5c40-988d-af69657f6e32	https://doi.org/10.7937/k9/tcia.2020.a8sh-7363	Semiautomatic	C172484	dg.4DFC/00198133-ab21-5c40-988d-af69657f6e32	CT	C17204	Philips		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/001c480a-6b97-5b9e-b66f-a9edc504f0ba	https://doi.org/10.7937/k9/tcia.2020.a8sh-7363	Semiautomatic	C172484	dg.4DFC/001c480a-6b97-5b9e-b66f-a9edc504f0ba	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/003f01a4-44c5-5b07-a7a1-b01d7c3679c1	https://doi.org/10.7937/k9/tcia.2020.a8sh-7363	Semiautomatic	C172484	dg.4DFC/003f01a4-44c5-5b07-a7a1-b01d7c3679c1	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/006d4d11-d12d-5d07-8f2f-bab3cdfcd34e	https://doi.org/10.7937/k9/tcia.2020.a8sh-7363	Semiautomatic	C172484	dg.4DFC/006d4d11-d12d-5d07-8f2f-bab3cdfcd34e	CT	C17204	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/008e58a9-0705-5f55-bfa3-a50e1fcb10ee	https://doi.org/10.7937/k9/tcia.2020.a8sh-7363	Semiautomatic	C172484	dg.4DFC/008e58a9-0705-5f55-bfa3-a50e1fcb10ee	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00900cb2-2f47-5714-9cd7-3f61ee590c18	https://doi.org/10.7937/k9/tcia.2020.a8sh-7363	Semiautomatic	C172484	dg.4DFC/00900cb2-2f47-5714-9cd7-3f61ee590c18	RTSTRUCT	C190605	Velocity Medical Solutions LLC		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/00a7b005-d037-5452-b86e-f4c0d5e2a9ab	https://doi.org/10.7937/k9/tcia.2020.a8sh-7363	Semiautomatic	C172484	dg.4DFC/00a7b005-d037-5452-b86e-f4c0d5e2a9ab	PT	C17007	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
