type	consent_group_id	consent_group_name	consent_group_number	consent_group_suffix	id	study.id
consent_group	phs000466_DS-PEDCR	DS-PEDCR	1	c1	86a16ead-d488-5934-8ece-325f6385930a	5742e243-98ae-5a0e-a08b-2ac95649a962
