type	study_id	crdc_id	file_types_and_format	phs_accession	program.program_acronym	short_description	study_acronym	study_data_types	study_data_types_concept_code	study_description	study_external_url	study_name	study_version
study	phs004225_Head-Neck-PET-CT	ffcb2e02-0f0b-4449-9308-55918a2db8ee	DICOM	phs004225	TCIA-RADIOLOGY	This is a subset of radiology imaging data containing faces from the Head-Neck-PET-CT collection in The Cancer Imaging Archive.	Head-Neck-PET-CT	Imaging|Image Annotation	C17369|C211970	This is a subset of radiology imaging data containing faces from the Head-Neck-PET-CT collection in The Cancer Imaging Archive.	https://doi.org/10.7937/K9/TCIA.2017.8oje5q00	Head-Neck-PET-CT	phs004225.v1.p1
