"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs003163_GRU"	"GRU"	"1"	"c1"	"214db894-60d4-5156-8f36-ada0eb047897"	"cf0268df-1603-5ced-bac9-9e9cdabe4633"
