"type"	"reference_file_id"	"file_category"	"file_name"	"file_type"	"file_description"	"file_size"	"md5sum"	"reference_file_url"	"dcf_indexd_guid"	"id"	"study.study_id"
"reference_file"	"7a9961d3-3da4-4a6b-88a7-7fdad1de86ac"	"programmatic source code"	"c3dc_etl.py"	"py"	"Python script implementation of ETL process"	"59222"	"f370842985c50695c3b5386005d23e6a"	"https://github.com/chicagopcdc/c3dc_etl/blob/20240227.1/etl/ccdi/c3dc_etl.py"	"189fe166-fb08-44a6-87ea-a0090bf9489d"	"7a9961d3-3da4-4a6b-88a7-7fdad1de86ac"	"phs002504"
"reference_file"	"39af7de3-767b-4ae5-9361-4193ea747b54"	"transformation/mapping"	"phs002504.v1.p1.json"	"json"	"JSON file containing source-to-destination mappings and transformations. The self-referential properties 'file_size' and 'md5sum' are set to the values calculated when both fields are set to 0 and blank ('') respectively"	"30787"	"d0580701a6326f15f646aea6f226087c"	"https://github.com/chicagopcdc/c3dc_etl/blob/20240227.1/etl/ccdi/transformations/phs002504.v1.p1.json"	"b6ed3ad0-7661-4c54-9473-d535452ef088"	"39af7de3-767b-4ae5-9361-4193ea747b54"	"phs002504"
"reference_file"	"90932943-2c22-4e01-9d37-84cd0d27f5d3"	"output schema"	"schema.json"	"json"	"JSON schema representation of YAML C3DC model schema"	"207831"	"b52c2f9fa6fda85dcdba1b787e9914fb"	"https://github.com/chicagopcdc/c3dc_etl/blob/20240227.1/schema/schema.json"	"96954536-00da-4f84-9e1e-1b8cadc826ff"	"90932943-2c22-4e01-9d37-84cd0d27f5d3"	"phs002504"
"reference_file"	"f3528e8e-cfa8-4ce3-bc82-05c111a33578"	"input source data"	"CCDI_Submission_Template_JMML_phs002504_v1.7.2_2024-01-16_CatchERR20240117.xlsx"	"xlsx"	"Excel spreadsheet (XLSX) file containing input source data"	"1713875"	"de6ba7a0d89badcbe761bade47346fcc"	"https://nih.sharepoint.com/:x:/r/sites/NCI-CBIIT-FNLCCDI/Shared%20Documents/C3DC/2-Executing/CCDI-Datasets%20Source%20Files/phs002504-UCSF/CCDI_Submission_Template_JMML_phs002504_v1.7.2_2024-01-16_CatchERR20240117.xlsx?d=w615add7604334b6cbb8d19c6a681432b&csf=1&web=1&e=njSeQR"	"21018290-fd7f-41b0-81df-7b5b048eb169"	"f3528e8e-cfa8-4ce3-bc82-05c111a33578"	"phs002504"
