"type"	"consent_group_id"	"consent_group_name"	"consent_group_number"	"consent_group_suffix"	"id"	"study.id"
"consent_group"	"phs002620_GRU"	"GRU"	"1"	"c1"	"6ab1f829-90da-52e6-ad93-63bb5d6e3366"	"ea79c8d6-36cb-5e8f-b54a-347bf48c7dab"
