type	uuid	crdc_id	file_description	file_format	file_name	file_size	file_type	md5sum	sample.sample_id
file	a362c22f-5227-5afd-bdf8-8351ce495368	dg.4DFC/a362c22f-5227-5afd-bdf8-8351ce495368	Low pass WGS: Primary Tumor	bam	COTC021_2307_T.bam	6841734947	Whole Genome Sequence File	163399cb0b19ffe5d874d3e30196628c	COTC021-2307-T
file	a3fce2d8-1e58-55cb-9164-1efe20064fd3	dg.4DFC/a3fce2d8-1e58-55cb-9164-1efe20064fd3	Low pass WGS: Primary Tumor	bai	COTC021_0517_T.bam.bai	2398664	Whole Genome Sequence File	4616fbee08252bc39c191e4ac15c616a	COTC021-0517-T
file	a5c31df5-4b56-579e-b56a-fce8ef792f7a	dg.4DFC/a5c31df5-4b56-579e-b56a-fce8ef792f7a	Low pass WGS: Primary Tumor	bai	COTC021_0524_T.bam.bai	2835880	Whole Genome Sequence File	1aa946d5aaab6936a28172951077070e	COTC021-0524-T
file	a7d5d7bb-ddcd-5064-8881-a0c124c92fc7	dg.4DFC/a7d5d7bb-ddcd-5064-8881-a0c124c92fc7	Low pass WGS: Primary Tumor	bam	COTC021_0524_T.bam	8471538604	Whole Genome Sequence File	fed4a85fa415ad638ac8c17689ecc35b	COTC021-0524-T
file	aa04c963-2056-5c6c-b326-ca5a81eede39	dg.4DFC/aa04c963-2056-5c6c-b326-ca5a81eede39	Low pass WGS: Primary Tumor	bam	COTC021_2215_T.bam	7870515910	Whole Genome Sequence File	61d3f3d62eaaf3a51fc59158c5221401	COTC021-2215-T
file	ac47da47-9f96-5bb7-a2d6-9b8321f037f6	dg.4DFC/ac47da47-9f96-5bb7-a2d6-9b8321f037f6	Low pass WGS: Primary Tumor	bam	COTC021_2205_T.bam	6972649693	Whole Genome Sequence File	99dc815ca9434697e8968c00a4672729	COTC021-2205-T
file	aef0fefc-28be-5177-98e2-eca979e8e411	dg.4DFC/aef0fefc-28be-5177-98e2-eca979e8e411	Low pass WGS: Primary Tumor	bai	COTC021_1106_T.bam.bai	2075264	Whole Genome Sequence File	cc43079395dd710eb5b5bff4e05ae096	COTC021-1106-T
file	b205f8eb-b109-5d6c-b7c2-c6978a7fbf7d	dg.4DFC/b205f8eb-b109-5d6c-b7c2-c6978a7fbf7d	Low pass WGS: Primary Tumor	bai	COTC021_0643_T.bam.bai	2730984	Whole Genome Sequence File	fd0e9cb959b7c4764c188a286c3bf528	COTC021-0643-T
file	b7e9b803-52ab-5c39-9b45-a264d71b124d	dg.4DFC/b7e9b803-52ab-5c39-9b45-a264d71b124d	Low pass WGS: Primary Tumor	bai	COTC021_1007_T.bam.bai	4201992	Whole Genome Sequence File	40e0153314745c6ba97df41126195a3f	COTC021-1007-T
file	b8b9870a-cd13-5347-9a3a-4c85b7c2be16	dg.4DFC/b8b9870a-cd13-5347-9a3a-4c85b7c2be16	Low pass WGS: Primary Tumor	bai	COTC021_0713_T.bam.bai	2207832	Whole Genome Sequence File	4ae41335b15487aed15c58533b6bcfe0	COTC021-0713-T
file	b93295d0-2099-5790-a5fa-825943caab81	dg.4DFC/b93295d0-2099-5790-a5fa-825943caab81	Low pass WGS: Primary Tumor	bai	COTC021_1009_T.bam.bai	3020944	Whole Genome Sequence File	e32c828a81f6e7bcce069bf9583beea3	COTC021-1009-T
file	ba1df5a1-99ce-526a-b74a-0b14c4c2e712	dg.4DFC/ba1df5a1-99ce-526a-b74a-0b14c4c2e712	Low pass WGS: Primary Tumor	bam	COTC021_2321_T.bam	6791300766	Whole Genome Sequence File	38765aa9f994964383047e02aa7817e0	COTC021-2321-T
file	ba43e6b7-0348-56a7-9e90-35b45f705a54	dg.4DFC/ba43e6b7-0348-56a7-9e90-35b45f705a54	Low pass WGS: Primary Tumor	bam	COTC021_1005_T.bam	8074128698	Whole Genome Sequence File	96dffead69a6debd5ba93a25327315c4	COTC021-1005-T
file	babb5040-35e9-562c-9cd2-9c985813ea39	dg.4DFC/babb5040-35e9-562c-9cd2-9c985813ea39	Low pass WGS: Primary Tumor	bai	COTC021_0405_T.bam.bai	2293672	Whole Genome Sequence File	0738753ec112ddba1b5f6896b5adb093	COTC021-0405-T
file	be3f7c8a-1681-515e-b3ae-187f4e6f43ba	dg.4DFC/be3f7c8a-1681-515e-b3ae-187f4e6f43ba	Low pass WGS: Primary Tumor	bai	COTC021_0303_T.bam.bai	3008872	Whole Genome Sequence File	5fcc054df3123f939823e0ec281555c4	COTC021-0303-T
file	c2ef5bcd-b343-56ce-91e5-68beb5ccd913	dg.4DFC/c2ef5bcd-b343-56ce-91e5-68beb5ccd913	Low pass WGS: Primary Tumor	bam	COTC021_1007_T.bam	9377255629	Whole Genome Sequence File	cbddf1cf50fd296469476a66488b7b9b	COTC021-1007-T
file	c324b892-7003-5dd6-aace-6f6ab9bcf7c9	dg.4DFC/c324b892-7003-5dd6-aace-6f6ab9bcf7c9	Low pass WGS: Primary Tumor	bai	COTC021_0631_T.bam.bai	3535624	Whole Genome Sequence File	f52188522b939b6466ed1f5626fd93a4	COTC021-0631-T
file	c39b03d0-9653-50a5-ba44-bc7b001a38b1	dg.4DFC/c39b03d0-9653-50a5-ba44-bc7b001a38b1	Low pass WGS: Primary Tumor	bam	COTC021_0713_T.bam	6361883784	Whole Genome Sequence File	43eba68f243fe20fc93cc1333cdec28c	COTC021-0713-T
file	c490c2aa-c8d0-5ee7-961a-7a99ffec2033	dg.4DFC/c490c2aa-c8d0-5ee7-961a-7a99ffec2033	Low pass WGS: Primary Tumor	bam	COTC021_2317_T.bam	6074096627	Whole Genome Sequence File	d7bf5563bdfd124ef104a57640e5fe5a	COTC021-2317-T
file	c5611322-c2c0-5055-be63-617329ba6ba3	dg.4DFC/c5611322-c2c0-5055-be63-617329ba6ba3	Low pass WGS: Primary Tumor	bai	COTC021_1003_T.bam.bai	2512152	Whole Genome Sequence File	63d1548de572f59b78f047683f156029	COTC021-1003-T
file	c57e8c7e-89f4-56c1-9d18-d1cc8f2c02d3	dg.4DFC/c57e8c7e-89f4-56c1-9d18-d1cc8f2c02d3	Low pass WGS: Primary Tumor	bai	COTC021_0307_T.bam.bai	2244144	Whole Genome Sequence File	525404bfd273776208956c8f23632f35	COTC021-0307-T
file	c61bb751-cd2c-5366-8df7-54439577b693	dg.4DFC/c61bb751-cd2c-5366-8df7-54439577b693	Low pass WGS: Primary Tumor	bam	COTC021_1419_T.bam	6914297897	Whole Genome Sequence File	8cd36c7f76c76f9f85b73232182cb472	COTC021-1419-T
file	c93fac73-ced9-5ef5-9c15-b40fb82e5476	dg.4DFC/c93fac73-ced9-5ef5-9c15-b40fb82e5476	Low pass WGS: Primary Tumor	bam	COTC021_0630_T.bam	9928205468	Whole Genome Sequence File	06deaf011c2e62ed2d2b6d1061495c7c	COTC021-0630-T
file	cadb079d-359d-51f2-9037-88512f0c3088	dg.4DFC/cadb079d-359d-51f2-9037-88512f0c3088	Low pass WGS: Primary Tumor	bai	COTC021_1713_T.bam.bai	7519016	Whole Genome Sequence File	1af6d003f1b2d30e8f476da5f0fde407	COTC021-1713-T
file	caefa77b-7b80-56e5-ad2a-9f35363f15d5	dg.4DFC/caefa77b-7b80-56e5-ad2a-9f35363f15d5	Low pass WGS: Primary Tumor	bai	COTC021_0314_T.bam.bai	2187664	Whole Genome Sequence File	dacd96dc40bd7571badde8405ecc39f8	COTC021-0314-T
file	d21c883a-2250-5c66-85aa-547a1e4a50ee	dg.4DFC/d21c883a-2250-5c66-85aa-547a1e4a50ee	Low pass WGS: Primary Tumor	bai	COTC021_2321_T.bam.bai	2200096	Whole Genome Sequence File	51ea18223c257d906392eba65f053b98	COTC021-2321-T
file	d2881b69-91c8-51da-b260-4258676a0750	dg.4DFC/d2881b69-91c8-51da-b260-4258676a0750	Low pass WGS: Primary Tumor	bai	COTC021_1904_T.bam.bai	2562880	Whole Genome Sequence File	82139d61e499fa728bd6a1d7f9308d10	COTC021-1904-T
file	d30b584a-8e27-52d8-bf83-af4b8f225590	dg.4DFC/d30b584a-8e27-52d8-bf83-af4b8f225590	Low pass WGS: Primary Tumor	bai	COTC021_0701_T.bam.bai	2401744	Whole Genome Sequence File	f04407e1101213c1b2626aacf2845cb1	COTC021-0701-T
